"pid","hotel","name","commenttitle","comment","rating"
"d301583","Raffles Hotel Singapore","Chris S","Afternoon Tea after re-open - wonderful","Had an amazing afternoon tea here. We came just a day after they re-opened after a long refurbishment. It didn't dissapoint. The staff were very attentive and warm. Food and drink were wonderful and served with style.","5"
"d301583","Raffles Hotel Singapore","ScotsNeuro","Lots to do at Raffles Hotel, even for locals","As I live in Singapore, I visited the newly revamped Raffles as a 'day visitor' on several occasions in the first few weeks since it re-opened: for spa treatments, for drinks at the Long Bar and for a meal at La Dame de Pic. No hotel overnight stay so I can't comment on that. I had stayed at the hotel many years ago and must say that the upgrade has been done very tastefully and in full alignment with its history.   The long bar has maintained the same ambience and dare I say the slings are even better than I remember. Without question the best slings in town.  The spa was just sensational. Attentive staff, relaxing treatments, lovely facilities, faultless. The only complaint i had was that given the ongoing construction and despite decent soundproofing, there was some¡¦","5"
"d301583","Raffles Hotel Singapore","Abi K","A tick list visit","If in Singapore, you simply must add this place to your tick list: you haven¡¯t done Singapore unless you¡¯ve had the Singapore Sling cocktail and monkey nuts experience! The hotel is beautifully colonial in style, refreshing to visit in the hot climate, and the staff very well mannered and accommodating. Do also take advantage of being able to litter (your nutshells) as you please; it¡¯s the only place in Singapore where it¡¯s possible.","5"
"d301583","Raffles Hotel Singapore","Manho82","Visit to the long bar","Didn¡¯t manage to get here on previous travels so was on the to do list. Ambience of long bar was great, staff attentive without being pushy. Singapore sling did not disappoint (not cheap) but you pay for the experience. Would recommend for an evening out!","4"
"d301583","Raffles Hotel Singapore","leonelcosta51","Unique experience at La dame de Pic restaurant","It was amazing dinner at La Fame de Pic in Raffles Hotel, the ambience is classic and friendly at the same time, the dinner is speechless; vey sophisticated with unique aromas; I choose the 7 dishes menu and it is perfect, suggest not to be generous with the bread :) The best point in my view was the wine paring, sommelier know and understand what you like and very friendly. Overall staff very nice and well educated. Hope I can come back soon...","5"
"d301583","Raffles Hotel Singapore","barry s","Harsh but fair","During our recent trip to Singapore we did the tourist thing of visiting Raffles, for afternoon tea in the Lobby.  Now what was great - the building is fantastic, the furniture very comfortable, the service good (but not excellent), the food was on a par with other five star hotels.  So why only 4stars (and i did debate 3),   first, a fairly limited tea range,  Second, no offer of a second round of sandwiches Thirdly, once the tea was finished no offer of further hot water.  Now admittedly these are very minor points and shouldn't put a visitor off, but when compared to other first class hotels of this type and price range they have to up their game to match (Dorchester and Fortnum and Masons as comparison)  This was one of the few places we booked ahead of our visit and one¡¦","4"
"d301583","Raffles Hotel Singapore","The Nomad","Colonial charm","This is the hotel to stay at when in Singapore. We had the pleasure of staying here for three nights during its opening.  We stayed in two adjoining Palm court suites.    Rooms- tastefully redone, 4 poster bed.  Vaulted ceilings.  Teak floors.   Marble bathrooms. Vintage switches.  Flawless automation.  Perfection.  Bathrooms- classy yet modern at the same time.  Very nicely done.  Nice amenities.  Dining- had high tea which was great.  Breakfast was the high light.  Lots of choices.  Had dinner  at the Tiffin restaurant.  Kids had food by the pool.    Gym- well stocked, nice pool  Service-  butler service was fantastic.  Extremely attentive.  Location- close to everything  Value- expensive but worth every penny  Overall impression- this is truly an exceptional hotel.  I've been¡¦","5"
"d301583","Raffles Hotel Singapore","TDT","Superlative","I just stayed in a parlour suite with my wife and son.  The hotel has only just reopened after a two year refurbishment so we expected a good level of finish, but were concerned that some of those soft open staffing issues could have been problematic.  But we were blown away not only by the property but by the level of service and attention to detail also.  The suite itself was very spacious and was superbly appointed with the best room control system I have seen as well as everything else you could want in a suite.  Every aspect of our stay was pretty much perfect (save for booking it - the property is run by Accor and booking through them was so painful I eventually ended up using Agoda which was much simpler).  The property obviously has amazing history and grandeur but also¡¦","5"
"d301583","Raffles Hotel Singapore","Shirleybuzz","Special experience","We loved having afternoon tea & a Singapore Sling at this iconic hotel. The gorgeous decor, ambience, food, service, music & freedom to explore the space made this special for us amidst the buzz of Singapore<U+0001F60A>","5"
"d301583","Raffles Hotel Singapore","Darcie Finn","Lovely tourist attraction","Beautiful building however it is obviously very expensive to stay. The shops around it are brilliant and 100% go to the Long Bar to experience the Singapore Sling. It costed $32 for one drink so we got one to share between 2. But definitely worth the whole experience with the nuts and atmosphere.","4"
"d301583","Raffles Hotel Singapore","Alan D","Charming","Visited the long bar,the staff were outstanding, they directed us to the long bar,and we chose to sit at the bar, complimentary glasses of water were cold and refreshing, the wife chose a 1913 gin sling, I had a Jack Daniels and coke, both were very good measures, and well priced for Singapore. There was a complimentary bag of monkey nuts, now it is customary to throw the shells on the floor, I would even say it is expected. We throughlly enjoyed our few hours visit. Renovation is almost complete, just a few more shops to open. Would definitely recommend a visit.","5"
"d301583","Raffles Hotel Singapore","Angie S","Afternoon Tea","We went to Raffles for afternoon. What a fabulous experience. It¡¯s not cheap but in my opinion well worth it. The food was great! The staff were quite simply fantastic. Attentive and friendly with a ready smile. It has been an ambition of mine to have afternoon tea at Raffles and I was not disappointed. The restoration of this iconic hotel is superb, elegant with stunning touches everywhere.  Thank you Raffles","5"
"d301583","Raffles Hotel Singapore","mervchan","La Dame de Pic at Singapore's Grand Dame is a Letdown","It is worth noting that my reservation was made more than a month in advance because of my partner's dietary restrictions <U+2013> and a birthday celebration. So to our surprise, the restaurant had somehow missed our reservation but were able to seat us after a few exchanges at the entrance with proof of reservation et al. Not a wonderful start to a special celebratory meal.  SERVICE The team was warm and effusive and rather delightful, and Janet, the manager was apologetic about the reservation faux pas. Marie was a joy to have around during the dinner as she shared few interesting stories about some of the dishes <U+2013> particularly the cheese course.  FOOD Snacks and amuse bouche were individually well considered and highlighted some Asian spices and flavours quite well. But they did not¡¦","2"
"d301583","Raffles Hotel Singapore","hrd2pls","The New Raffles","Having just spent four nights at Raffles after the latest renovation, I am still not quite sure how I feel about it?   Over the last forty years, I have stayed at Raffles a number of times - particularly so after the big renovation of the early 1990s up until five years ago.  I loved the colonial ambiance and the sense of history associated with the hotel.  Now I feel like it is still trying be a colonial icon, but is also trying to be a modern, contemporary hotel at the same time. Can it be both?  The jury is out.  Yes, I loved the new bathroom configuration - the previous renovation was definitely out of date for current times.  However, I felt the bedroom and the parlour both lacked the old character.  I didn't like using an ipad to control all the room functions - but that's¡¦","3"
"d301583","Raffles Hotel Singapore","Di0508","Afternoon Tea","The usual exceptional service that you get at Raffles, was on full display when we visited.  We arrived early yet they accomodated us quickly and without fuss,. The afternoon tea was scrumptious with attention to every detail on every plate.  On arrival we casually mentioned that we were ¡®there¡¯ (at Raffles) to belatedly celebrate a birthday. They provided the birthday guest with her own candle lit dessert as an extra (free)...  We will return Raffles <U+0001F60A>","5"
"d301583","Raffles Hotel Singapore","DaveRock","Fantastic Experience!!","Visited for High Tea in the Grand Lobby. Service and quality were excellent. We visited the long bar for a Singapore Sling first and were worried we would be late for our High Tea. The staff were very accomodating, contacting the Grand Lobby and letting them know we would be slightly delayed! It's not cheap but it is a must do when visiting Singapore!","5"
"d301583","Raffles Hotel Singapore","Celeste","Fabulous F&B Destinations","I¡¯ve been a fan of Raffles since before its grand makeover  It¡¯s no wonder that I¡¯ve been visiting it since it opened its doors ( partially)  in July with friends and family..  The dining experience - service and food - were par excellence at Tiffin Room; La Dame De Pic; Grand Lobby with every visit. Familiarity bred excellence!  While the GM was not always present - his presence was felt - that¡¯s the art of fine management!  There¡¯s an aura of ¡° je ne sais quois ¡° about The Raffles Singapore!","5"
"d301583","Raffles Hotel Singapore","Dora_D_Xplorer","Arrived as guests... leaving as friends","Dear Team Raffles Hotel, my Husband and I are very grateful that you¡¯ve made our stay very personable & enjoyable. From start to end, each and every staff that we encountered took such good care of us.  Thank you to our butlers Gin and Priscilla who were very attentive, from check in to stocking up food & beverages to drawing a bath and ensuring all went well with our needs. Thank you to Jiyean for welcoming us with swift service during our check in. Marvin at the Long bar was Super friendly in making us feel at home with our Singapore slings. Icing on the cake was discovering all the stories from Concierge history buff Roslee. We had such a wonderful time uncovering all the history (132yrs!) and are so glad to be part of the re opening weekend. Kudos to Roslee for making those¡¦","5"
"d301583","Raffles Hotel Singapore","Prof MNVP","Lunch","We had a fabulous afternoon at the Tiffin Room. The meal was excellent and the service second to none. Well done Raffles Hotel and keep up the sterling performance. Highly recommended by all of us and well worth it.","5"
"d301583","Raffles Hotel Singapore","Chrissy","Afternoon tea and champagne","It was a memorable experience. We were treated as VIPs!! The staff team were very personable and courteous at every turn.  The special event French Champagne was superb and I forget the name but it was one of only 3000 bottles to make the reopening.  Our diet choices were complex but they managed to serve us the most delicious teas and fresh scones. The tour we had with Hassan was unique and we really enjoyed the personal touch ! We highly recommend it.","5"
"d301583","Raffles Hotel Singapore","Jen","Tiffin","Lovely renovated Tiffin room. Food is exceptional and all staff friendly and attentive. A real treat. I'd recommend that you go for lunch Which is buffet style as they've changed evening service to a la carte. The buffet style previously was more like the old Raffles.","5"
"d301583","Raffles Hotel Singapore","Mick Le G","Wonderful experience, fabulous service","My wife and I had a staycation at the Raffles the first Saturday on the reopening week. Beautifully renovated suites, impeccable service. We enjoyed having a delicious Indian lunch at the legendary Tiffin's Room and treated ourselves to a very special dinner at La Dame de Pic.","5"
"d301583","Raffles Hotel Singapore","Emma S","Impeccable Service","We had the afternoon tea in the lobby. The service provided by the staff was impeccable, food was delightful and we left feeling like we had been treated like royalty from the time we were greeted at our taxi door on arrival to the high tea, boutique, long bar and us leaving. By far the best high tea experience we have had.  Compliments to all the staff, they could not have done more, they are a credit to your hotel.","5"
"d301583","Raffles Hotel Singapore","secretlifeoffatbacks","Glossy Revival of The Grand Old Dame","In August 2019, I checked into the Palm Court Suite at Raffles Hotel Singapore, which was unveiled on 1 August 2019 after a multi-million-dollar makeover. The Grand Old Dame's reopening has been one of the industry's most anticipated, especially after its feature in the Hollywood smash hit Crazy Rich Asians and the Japanese blockbuster animation film Detective Conan: Fist of Blue Sapphire. Set within an idyllic garden of palm and frangipani trees in the heart of town, the 115-suite hotel is three minutes away from City Hall MRT and Raffles City Shopping Centre and a stroll away from malls such as Marina Square and Suntec City as well as attractions such as National Gallery Singapore and Merlion Park. Notable former guests at the hotel include personalities such as Rudyard¡¦","5"
"d301583","Raffles Hotel Singapore","altreality","La Dame De Pic","This restaurant is perfect for special occasions. The wine service was immaculate and I have to save one of the best I've experienced. Champagne was served at the right temperature and the right glass, and the Sommelier was not only able to describe the wines, he also provided a bit of insight into the history etc. (and it was correct). The food  was also excellent, with mini-courses designed to impress. The main course was however, comparatively more ""run of mill"". It was well executed, and tasted very good too - it was just lacking the ""wow"" that I expected. I had the set lunch as opposed to the full tasting menu so that might have made some difference.  I will go definitely go back, hopefully before it gets any *.","5"
"d301583","Raffles Hotel Singapore","Jochen W","I fell in love with its magic and inimitable aura all over again...","The Raffles Singapore finally reopened after a full restoration, and my wife and I were very much looking forward to our return stay.  It's a truly special place and no effort has been spared to bring the sublime beauty and charm of this Grande Dame back to Singapore. I think it really lives up to ¡° A Legendary Welcome, An Iconic Return¡±.  I congratulate the team on the care and excellence shown to every detail.  Dining - the breakfast buffet was beautiful, a feast for the eyes as well as taste.  Best scrambled egg I have had (and I am particular about my scrambled eggs), signature Bircher muesli was lovely, coffee was excellent. We felt super well taken care of.  Inroom-dining - it was one of the best steaks I have had.  My wife's chicken rice condiments etc were all very good.¡¦","5"
"d301583","Raffles Hotel Singapore","Alan Scott","Great stay","I had a great stay here while on business. The room was spacious and provided the best amenities for a comfortable 4-day stay. I took a couple of laps in the pool and it was great I had the pool to myself. Highly recommended hotel here in Singapore.","5"
"d301583","Raffles Hotel Singapore","JoyceSEL","Delightful dinner at La Dame de Pic","My bestie and I thoroughly enjoyed our 7-course ¡®Experience¡¯ menu. It was a splendid feast - both visually and gastronomically. As I tucked into every dish, I marveled at the chefs¡¯ imaginative use of ingredients and their meticulous culinary execution. I especially love how Chef Anne-Sophie Pic introduced local aromatics to recreate her signature dishes like the berlingots and millefeuille blanc. Some of the new dishes and their flavour pairings are quite unusual but absolutely brilliant!   I must add that the service was excellent and welcoming. The team was engaging and attentive. We also enjoyed the wine recommended by the sommelier. Looking forward to making return visits to try new dishes/menus!","5"
"d301583","Raffles Hotel Singapore","Neil P","Lived it","We¡¯re in Singapore for 2 weeks so we wanted to try raffles and it was a great experience. We had to wait about 20 mins to get a table but that was all part of the charm (no standing at the bar allowed) the newly refurbished bar is full of character, the staff charming and the. Cocktails great. We knew it would be expensive but then your paying for the history, charm and character as well as the drink (which is around $30)","5"
"d301583","Raffles Hotel Singapore","Marie W","Wonderful experience in a beautiful hotel","We had a beautiful afternoon tea with a glass of lovely champagne. The food was delicious and the service impeccable from the time we entered the hotel to the time we left. One lovely young man gave us a tour of the renovated areas en route from the lobby to the Long Bar, then gave us the history of the Singapore Sling before ensuring we had a table in the bar. I¡¯m sorry we didn¡¯t get his name but he is a true credit to the hotel. After our delicious cocktail we then went on to the Raffles Boutique and took home some souvenirs. A magical afternoon in a wonderful location.","5"
"d301583","Raffles Hotel Singapore","BStravelblog","Beautiful Afternoon Tea in the Grand Lobby","We were lucky enough to be able to experience the newly renovated Raffles lobby for high tea. For 20SPD each we a drank a glass of champagne that was bottled especially for the hotel, with only 3000 bottles in production we drank from the 350th bottle; it was some of the best champagne we've ever had. The food was delicious with the perfect balance between sandwiches and sweets. The service was spot on and the interior is looking beautiful; we have no doubt the reopening in August 2019 will be well received.","5"
"d301583","Raffles Hotel Singapore","Gerald C","raffles bar","We went to experience the famous Singapore Sling at Raffles and enjoyed the visit. The decor and atmosphere of the Long Bar were good with the peanut shells all over the floor making it certainly diferent to other bars.","4"
"d301583","Raffles Hotel Singapore","Ludivine C","Delightful Afternoon Tea in Grand Lobby","We had a fantastic time at the newly renovated Raffles lobby for high tea. The food was delicious and the service impeccable. Staff was very professional yet friendly and made us very comfortable. It¡¯s a pricey treat but worth every penny!","5"
"d301583","Raffles Hotel Singapore","george e","God redecorated heaven and called it Raffles hotel","This was outstanding Mr Ring and his staff are the new gate keepers for heaven. If you have a dying wish add to it and the you may come close to the new Raffles. The obvious starting point is a Singapore Sling, the nectar of the gods served by angels moving on to the Hotel surroundings, outstanding and caring in maintaining this colonial background. The waiters are angels making your visit memorable. The sommelier is St Peter, his knowledge, courtesy makes dying a enjoyable experience. If you only have money left to make one more outstanding visit make Raffles your choice you will die happy and content. I hope to return","5"
"d301583","Raffles Hotel Singapore","My world travel","Afternoon tea","The iconic and historic Raffles Hotel. Recently refurbished and due for 'reopening in August 2019 for guests.  We visited in July 2019 for afternoon tea. Approx ¡Ì60 each. Selection of sandwiches, pastries and cakes and of course a choice of teas. All silver service of course. Delightful and a bucket list thing to do. From the moment we arrived to leaving the staff were a delight. So helpful and attentive. Took the time to show us around the grounds and explain all that we needed to know. Refurbished to the highest standards and retains it's colonial charm in the middle of a bustling metropolis of sky scrapers.  Would love to stay here but who knows!? It maintains it's decorum with a strict dress code although it won't be enforced until the official reopening.  Lovely hotel.¡¦","5"
"d301583","Raffles Hotel Singapore","Jira_S","Amazing place","While in transit in Singapore, my husband and I had the chance to be one of the first customers after the refurbishment of the hotel to try the afternoon tea at the lobby. Being a huge fan of the Raffles brand, I must say that they are setting the bar very high, food is excellent (Scones with the strawberry rose jam is a must try, the pistachio puff and the peanut long bar), service was immaculate, Raymond did a great job and we were constantly checked upon by Hassan who would tell us stories about the hotel. We had a blast and will definitely be back to experience a stay at this marvelous property.","5"
"d301583","Raffles Hotel Singapore","marionrg","The Long Bar","A tick off my Bucket List was to have a Singapore Sling at the Long Bar at the Raffles Hotel - and I am very happy to say that all my expectations were met.  I loved the old colonial style bar, the woodwork on the ceiling, the fans, the huge hessian bag of peanuts and the chairs. The best Singapore Sling on the island","4"
"d301583","Raffles Hotel Singapore","lsr1873","afternoon tea with Friends","It was a great experience to remember.. Special mention to Raymond and Hassan for Superb Service and Great food selection. Special Thanks to Ryan Hein for showing us a lovely place to unwind and relax with friends <U+0001F44D><U+0001F44D><U+0001F44D>","5"
"d301583","Raffles Hotel Singapore","Ken M","Once less on the bucket list","The iconic hotel was going through the final stages of refurbishment.  Luckily the long bar was open so we had to have two Singapore slings, the experience is well worth the cost, If you visit Singapore. this has to be on the list of places to visit.","5"
"d301583","Raffles Hotel Singapore","Barkha K","Tiffin room was BEYOND excellent","Tiffin room food, ESP SERVICE AND STAFF were beyond amazing. highly recommend! the place was just newly reopened and couldn't have been better!  fine dining quality and totally worth the price for the food and ambiance","5"
"d301583","Raffles Hotel Singapore","Victor Poh","Nice food at La Dame De Pic!","Nice food! Nice ambience! Visited the place on the 2nd day of their opening for lunch. The staff were attentive and friendly. They shared with us on how to appreciate our food as I am not someone who live to eat. The place was chosen because my wife likes to try out new places and I am glad that she likes the food and ambience over at La Dame De Pic. They are generous in serving breads and tasty small dishes. Although the portioning seems little but both of us were quite full at the end of our meal. Will definitely visit the place again!","5"
"d301583","Raffles Hotel Singapore","vishi84","Incredible afternoon tea","The afternoon tea at Raffles Grand Lobby was an incredible dining experience. The staff were so welcoming and attentive, going out of their way to meet our every need. Trying the Raffles champagne was a treat as there are less than 300 bottles made. The rose water jam served with fresh scones was also a highlight. A definite must when visiting Singapore!","5"
"d301583","Raffles Hotel Singapore","GreyCatGreenEyes","Lovely time at La Dame De Pic","Husband and I visited the newly opened La Dame De Pic on its 2nd day of operation. It was such a lovely experience - the restaurant was beautifully decorated (love the peonies), service was excellent and food was very delicious. We haven¡¯t had their signature Berlingots before and it was, in my opinion, shockingly good. The matcha complemented the cheese perfectly and it was the best ¡°green¡± dish I ever had. We were also spoilt by their seemingly endless servings of snacks and little tasty things, and were blissfully stuffed from the lunch menu (which is short compared to the degustation ones).  Special mention goes to the sommelier, who patiently addressed our queries and shared with us her knowledge and experiences. We really liked the Chef¡¯s wine and hope Chef would consider¡¦","5"
"d301583","Raffles Hotel Singapore","Wernons","The BEST Singapore Sling in the Long Bar","Whilst in February, the Hotel wasn¡¯t open, as it was undergoing building work - the Long Bar was. We sat at the bar and enjoyed our prettily prepared (and strong) Singapore Slings before leaving for the Airport.  Drinks were served beautifully, peanuts by the hundred ( with their shells in true Raffles style dropped on the floor) High palm fans keeping the place cool and no queue to get in! Staff friendly offering to take our photo, great little souvenir shop! Would definitely recommend and go again!","5"
"d301583","Raffles Hotel Singapore","Snorbensgirl1","Beautiful, pristine Raffles","Even though the hotel was closed the Long Bar and gift shop were open. A Singapore Sling had to be drunk in the Long Bar / so refreshing and delicious. Loved, loved, loved it.  The hotel will open in early August 2019 I thoroughly recommend a visit.","5"
"d301583","Raffles Hotel Singapore","the_stoddarts","the Long Bar = Great venue for birthday drinks","We had hoped to stay at Raffles but, unfortunately, it won¡¯t be open until August so will have to try and return to Singapore!  We did, however, decided to go to the Long Bar as part of a friend¡¯s 60th birthday celebrations. We arrived (as suggested via earlier emails as unable to book a table) around 3 pm as we were a group of nine and were soon led to a great table.  Cocktails and half-yards of beers were enjoyed over a couple of hours. Our ¡®birthday boy¡¯ also cranked the Singapore Sling cocktail-making machine.  Good staff/service and a great part of our Group Celebrations.","5"
"d301583","Raffles Hotel Singapore","Matty","Raffles hotel and Long Bar, an experience to be remembered","Paid a visit to the world renowned Raffles Hotel, Long Bar. I was not disappointed! Myself and my partner arrived rather late, the bar was full however we were quickly seated as a cosy table for 2. We ordered the traditional Singapore Sling, pricey around 22GBP each however they were delicious. Monkey nuts were plentiful, you could eat as many as you pleased with the one rule, you throw the shells on the floor! We also got to see the Sling Shaker in action which was awesome. This place is more than just a bar, it¡¯s an experience. If you are in Singapore you should definitely visit! Thank you","5"
"d301583","Raffles Hotel Singapore","Food-Art-Lover","Privileged to have been part of their soft opening","The hotel has been closed for renovations. It's expected to open mid-August. We were one of only 12 guests staying at the hotel. It was very surreal. We were staying in one of the celebrity suited, John Wayne, which was ironic since we live in Orange county, Can. The suites are understated elegance. We had our own butler who bent over backwards to make our stay memorable. I had done a lot of work researching things to do in Singapore and she converted into manageable itineraries. If you don't do this, they will ask you about your interests and will work from there. They also had some wonderful restaurant recommendations. I look forward to going back when they are fully open","5"
"d301583","Raffles Hotel Singapore","Jasbar264","Bucket list ticked","You have to visit if in Singapore, don¡¯t you? To bask in its world renown. Unfortunately the hotel was being refurbished. But we got access to the Long Bar, designed to impart the Raffles tradition. Couple in front passed, because they were offered a seat at the bar and they wanted a table. We jumped at the chance; the bar was where we wanted to be. Two Singapore Gin Slings, pricey but delicious. Peanuts gratis, shells traditionally discarded on the floor. Brilliant staff, who were delighted to stoke up our experience. Bucket list item ticked. A pricey, but sublime experience. <U+0001F44F><U+2764><U+FE0F>","5"
"d301583","Raffles Hotel Singapore","Andy","Winetasting in Singapore","Wasn¡¯t sure what to expect, great place lots of history a must if your visiting Singapore, the sling shot drinks are a must but take plenty of money not cheap, you get monkey nuts to eat and thro the shells on the floor, it¡¯s a ritual, so I was told....","4"
"d301583","Raffles Hotel Singapore","RSAYS","Raffles Renno nearly complete","While we were a little disappointed that ¡°Raffles¡± was closed for renovations we were were soon surprised that the Long bar is now open for business along with offering drinkers a 10 percent discount on the newly opened Raffles Boutique. And as for the Singapore Sling - loved it.","5"
"d301583","Raffles Hotel Singapore","Anthony M","Back in time","We knew that the hotel was being renovated so we took some marvellous pictures of the iconic entrance. We then went to the Long Bar and we were transported back 100 years to a time when colonial couples enjoyed a relaxing time.  The service was excellent and the Singapore Slings were worth the trip to Singapore on their own. The low murmur of chat was only broken by the machine used to shake the cocktails. On the way in and the way out there is a the crunch of peanut shells on the floor, another great tradition. A must for any visitor to Singapore.","5"
"d301583","Raffles Hotel Singapore","Tarena","Singapore Sling","Being a bar girl and a gin drinker, this was a must do for me.  Had to wait to be seated. Worth the wait.  Instantly became a big fan of the Singapore Sling. Price wise, not that silly. Still under $40.  It doesn't feel right to be in such a beautiful bar and throwing peanut shells in the floor. All part of the experience. So pleased I did this","5"
"d301583","Raffles Hotel Singapore","MarineAir10","Real Class","This hotel is an classic and a step back in time.  There property is beautiful and real service seems to be their hallmark.  I have dreamed of staying here for many years and I was not disappointed.  This is how hotels used to be and should be again.","5"
"d301583","Raffles Hotel Singapore","Jonofromcas","A must do and well worth every dollar.","Obviously going to Raffles was part of our plans for our visit to Singapore but we were disappointed when we realised it was closed for refurbishment.  However, we went to see the hotel anyway.    Delighted was not the word when we found the Long Bar open and a table for four was there almost calling us.  Three Singapore Slings,  a beer and a pile of peanut shells later we left so happy that we had been able to experience a tradition.   One over riding memory is the little child sat at the table next to us who was waiting for her parents to eat their peanuts so she could swish the shells onto the floor. The look she gave each time was as if she was being naughty and getting away with it. Expensive drinks. Priceless memories.","5"
"d301583","Raffles Hotel Singapore","Gail C","Long Bar visit","This was on my bucket list and I'm so glad we did it. It's been closed and 're vamped and was worth it fantastic is an understatement. Had to queue a bit for a table but the maitre de soon found us a table.  As we were so thirsty on a hot day we got a 1/4 yard if ale to share then 2 singapore slings. This way we could savour them, there was a bag of peanuts on the table but remember to put your shells on the floor it's traditional.  Bill for the 3 drinks came to $110 singapore dollars which is about ¡Ì75. Expensive but oh so worth it just to say you've been amazing place.","5"
"d301583","Raffles Hotel Singapore","style7","Dropped into the Long Bar at Raffles Hotel","Decided to go into the famous bar at Raffles Hotel, what a experience beautiful Long Bar & was fully packed by tourists. No doubt its just wonderful in this unique hotel bar with magnificent decore and the Singapore Gin Sling is so tasty. Presently when we visited in late April a lot of the hotel is under a complete refurbishment, but you can around walk along the first floor balcony to the main entrance. Just wonderful architecture for when it was built all those years ago, certainly worth a visited when staying this city.","5"
"d301583","Raffles Hotel Singapore","Kerry S","You can¡¯t not go to Raffles !","Obviously everyone knows drinks are not going to be cheap , but how can you not go to Raffles if it¡¯s your first trip to Singapore.  Kids even entertained with the peanuts and shells all over the floor !  Great ambience!","5"
"d301583","Raffles Hotel Singapore","nicole_g","history in every corner","This building is the absolute mix of history and class in this part of Singapore. So many new hotels have come up but Raffles has a delightful service culture, efficiency and they took care of me with authentic care. We were pampered, great concierge, bar and breakfast.","5"
"d301583","Raffles Hotel Singapore","Samantha U","The Singapore Sling","This place was awesome to visit...it was like walking into yesteryear. I can remember the stories my grandparents told us when they were growing up in this era. The place is over 100 years old and music was lovely to listen to. The Singapore Sling was a beautiful drink to have if you are a gin drinker...even on a hot day like for us. Eating the peanuts and throwing the shells onto the floor was another thing. (This is the only place you can do). Just be prepared to pay the bill at the end of it...not a cheap drink! Cheers <U+0001F942>","5"
"d301583","Raffles Hotel Singapore","Mike D","Traditional fun","The Raffles Hotel is currently being refurbished but some of the colonial splendour of this Singapore landmark can still be found in the Long Bar. You queue to enter, which means that the bar itself is kept uncrowded. The Singapore Sling is an expensive gin-based cocktail but you¡¯ve got to do it. Each table features a large bag of free peanuts. The tradition is to brush your empty shells onto the floor, making this the only place in Singapore where littering is encouraged. People have been doing this for 100 years and sitting here, you feel a strange connection with them. Highly recommended.","5"
"d301583","Raffles Hotel Singapore","Coloradofoodie80123","Must have Singaore Sling at Raffles","I was thrilled to finally be at Raffles in Singapore, with peanut shells all over the floor and cool ceiling fans above.  About a ten minute wait in the middle of the day, and we were in!  The place is sophisticated in a tropical kind of way with beautiful wood furniture and appointments.  The Singapore Sling was delicious! The hotel was under renovation, but the bar was open.  YAY!","5"
"d301583","Raffles Hotel Singapore","Jo Davis","The Long Bar","Visited the historic Long Bar on Saturday evening with friends. When in Singapore you have to have a Sling at this venue. It¡¯s a beautiful building, and the bar is classically colonial. Great cocktails at reasonable prices.The waiting staff were lovely too.  Surprisingly it was more casual than I expected, though it was nice to have made an effort for a night out.  No need to book if you¡¯re going for drinks, just be prepared to queue, but not for long.","5"
"d301583","Raffles Hotel Singapore","madlizzie04","Singapore Sling","Whilst the rest of the hotel maybe closed due to renovation the Long Bar and pop up shop are very much open. Myself and my mum visited just after the Long Bar opened for the day as we were advised by other travellers to go early. The Singapore Sling was just over $30 but worth every penny and my mum had a non alcoholic cocktail which was around $16. They were both worth every penny as not only were the drinks good quality but the atmosphere and service top quality. Neither of us could bring ourselves to throw our shell nuts on the floor but the waiter was really friendly and took photos for you and would say was one of my favourite moments whilst in Singapore","5"
"d301583","Raffles Hotel Singapore","hermannvonkatte","Every Englishman's dream","To sip a Singapore Sling in the Long Bar at Raffles is something I had dreamed of doing for many years. I was not disappointed. Marvellous place, with a unique atmosphere that was not at all diminished by the refurbishment activities being undertaken.","5"
"d301583","Raffles Hotel Singapore","LORIAN65","Fun in the sun, Aides that lunch, nomen that take it easy, Buffett, or self service, champagne offed by the glass","Time for tea.with a difference,sparkle you will never forget, it¡¯s like no other The tiffin room, is the high tea ,most amazing, there is nothing like it, it¡¯s been closed for renovations,and according to the web site, the good news is, its reopening 2019,if you want to know when, you have to contact raffles ,email on the web site, you need to fill in the forms, reserve it and a day and time, sorted done, it¡¯s the best thing in my option,in Singapore  As its been renovated, I don¡¯t have a list, but when you go to raffles web site, it will show you mouth watering items, you¡¯ve never thought of They also offer you e a glass of champagne, but it¡¯s not induced, so don¡¯t b shocked when you  have to pay for it!.when it saysv high tea, it really is that, you choose from a vast¡¦","5"
"d301583","Raffles Hotel Singapore","Bernhard G","Difficult to be a snob","Raffles is still being renovated but the long bar is open. Had to queue up to get in. An overnight stay is over $1,000 per night. But in the Long bar they serve the very good Singapore Sling (at $32/glass) which was invented at Raffles and they give each table a free bag of unshelled peanuts. Of course the floor is littered with peanut shells. It makes me wonder about the larrikin (ruffian) travellers of years gone by that had a laugh when they stayed at Raffles. It also reminds me of a cowboy bar in San Antonio Texas which was the first place that I experienced a bar floor littered with peanut shells. Raffles was originally on the beach front and guests could saunter down for a swim and return. Now Singapore has reclaimed about 25% of its area and Raffles is no longer on the¡¦","5"
