"pid","hotel","name","commenttitle","comment","rating"
"d1770798","Marina Bay Sands","SharonJS2016","Great views!","Don¡¯t expect a relaxing time by the pool. If you want that in Singapore book a hotel on the beach on Sentosa for example like the Rassa Shangri - La  resort and spa. Staff not friendly, impersonal and  very busy in the lobby area and on level 55th. Very difficult to find your way around but still fun?","4"
"d1770798","Marina Bay Sands","Garonne9","Special","We stayed here for three nights after two weeks in Japan and two weeks in Australia.  It was my wife's birthday and wanted something special.  Hotel+ : Had a harbour view, room on 49th floor provided 'free' access to Infinity Pool & Sky Park Deck, very friendly & helpful staff  Hotel- : room was a bit dated with wear & tear noticeable, quality of bathroom shower gel / shampoo / conditioner etc poor, cleanliness (had better)  Summary : for a special occasion, it is definitely a wow, especially having cocktails sitting by the Infinity Pool. However, there are far nicer and better 'value for money' hotels in Singapore.","4"
"d1770798","Marina Bay Sands","BLACKJAV","A swimmimg pool that is an experience in itself in a huge complex clean and efficient more on the 4* side.","First things first: The complex is huge and modern and well run and staff is nice, helpful and kind making you feel well received.  Hotel itself is clean and impressive in size and shape. Rooms are huge but a little bit dissappointing more on the 4* side than in the luxurious 5*. Decor is standard and distribution of the bathroom is odd but all Works well and is mainteined properly.Internet Works well. The swimming pool is huge although can feel crowded specially on the kids side. It's a good idea to keep an adult only space. The gardens by the pool are very nice and well kept. Personnel are always kind. Open spaces are very nice and all surroundings are superb: Shops, casino and gardens by the bay. A good experience overall.","4"
"d1770798","Marina Bay Sands","YourAveragePerson88","Amazing experience!","My husband and I stayed here for one night just for the experience. Prior to arriving I read some of the recent ¡®average/poor¡¯ reviews and was worried we had wasted our money.... but we definitely didn¡¯t! We loved our stay! Check out is pretty manic but little did we know you could actually check in at tower 3 too. We got upgraded which was great. Pool is a must! We got there about 3pm and was just the right time as got really busy after this with people not managing to get a table. Overall, super happy with our stay here as a bit of a one off, for us normal people!","5"
"d1770798","Marina Bay Sands","naieleen","Just wow!","stayed here for our honeymoon getaway. Value for money is really worth it. Choose a room with club 55 package so you can enjoy their food from breakfast up to evening canapes. We enjoyed our unlimited access to sky park and infinity pool. Their pool is really big with a nice view of the entire city. We love everything about this hotel and looking forward to stay here again.","4"
"d1770798","Marina Bay Sands","GayWhistler","Bucket List Destination","Really enjoyed our stay at the Marina Bay Sands. I stayed in a Garden View Room (2122) in Tower 3 - loved the room. It has a large balcony overlooking the Gardens by the Bay were you could watch the night light show of the giant trees dance. Spectacular sunrise. Having access to the Infinity Pool was amazing - Instagrammer's dream.... the pool water was on the cool side but still comfortable enough. Really enjoyed the hot tubs that overlooked the Gardens.   The Front Desk and Conceirge were both just okay. For a premium property one's expectation for exceptional service is expected - however they fell short here.  Spending a night or two is worth it if you want to experience the Infinity Pool - but spending more than that I think there are other better value properties to¡¦","3"
"d1770798","Marina Bay Sands","Mat","Great venue, dreadful management","Look, the venue is great, the rooms are great. All that stops me from giving 10/10 is the worst hotel management I¡¯ve seen in my business life.   (1) The receptionists don¡¯t understand English. I ask for a place to work and they point me to a smoking corner. Only one, Maria, saved the day. I don¡¯t expect the cleaning lady to speak English fluently, but for pete¡¯s sake, hire some educated receptionists. In Europe if you must. For $400 a night one would expect that.  (2) We arrived at 13:00 and they could not assign us to a hotel room (not give us access, but even tell which one!) and told us to wait until 15:00. ¡°We will mail you when it¡¯s ready¡±. Of course they did not. They they tried to tell us a ridiculous story that there is no twin room with a good view, only king bed. (Is¡¦","2"
"d1770798","Marina Bay Sands","maidenheadmiss","Great hotel","We stayed for 3 nights Oct 2019, deluxe room on the 34th floor 3492, end of the corridor, tower 1.  I thoroughly recommend this room as both room and bathroom were huge.   Because of its situation the bedroom overlooked the city and the bathroom the Gardens on the Bay, both views are spectacular.  Our guest service agent Xing Fu, went out of his way to make our stay as comfortable as possible, nothing was too much trouble for him, he¡¯s a real credit to the hotel.  The hotel is in easy reach of all transport, the city, the gardens and really is the centre of Singapore.  The only down side, which is not much, is that the pool is always crowded as everyone, including me, wants to take a picture in the infinity pool against the city backdrop but I would stay in this hotel again in a¡¦","5"
"d1770798","Marina Bay Sands","Ponika","Amazing!!!","Nothing to say but WOW! Singapore is the city of awesomeness. I was there in the evening and stay there until night to enjoy the night view which was spectacular. It is a must-visit place when you visit Singapore.","5"
"d1770798","Marina Bay Sands","gooseSolihull","Exciting things about this place","Lovely location a must do.Roof top pool is stunning. Rooms are good. Reception staff and on floor and household are attentive.Enjoyed our stay.Clean rooms at front are noisy from traffic casino etc Level 5-9.Very busying the lowest levels shopping reception areas. Parks. And night show outside well seeing is believing","5"
"d1770798","Marina Bay Sands","Sharon","Extremely disappointing...","Had been emailing Marina Bay Sands (MBS) for months and months. Confirmed pricing, room requests etc. I thought everything would work out perfect. Upon check in everything was on track, or so I thought?   We were moved from Tower 3 (as per email confirmation booking) to Tower 1. Paid $940.00 AUD for 1 night + late check out (due to late flight back to Australia. Received an upgraded room, which everyone gets at MBS.   Fridge was locked in our room and we were required to pay a $10 SG deposit to have it unlocked...Not wanting to use the mini bar, but keeping milk cold would have been ideal.  Our room was on Level 17, and SMELL !!! Something was happening on this floor? They had dehumidifiers going and the stench was sickening. We would get out of the elevator at other levels and¡¦","2"
"d1770798","Marina Bay Sands","8463tommo","Fantastic Club 55 Stay","I had read some negative reviews about the MBS and the value of paying extra for Club 55 access. Well my experience was nothing other than excellent. The breakfast choice was amazing. Afternoon tea was less so but still superb. The evening 5-7pm session was a combination of endless good food and bottomless glasses of your choice(s) of alcoholic, or non-alcoholic, refreshment. Above all, the staff at Club 55 were fantastic, particularly Marjohn and Jhuly, who couldn¡¯t do enough to make sure we had everything we wanted - and more !! Also, Kate on the Club 55 reception was always cheery and welcoming. The hotel is like a film set and doesn¡¯t disappoint in any respect. Our 47th floor Club Garden View room was huge with wonderful en-suite facilities and a shower fit for royalty. In¡¦","5"
"d1770798","Marina Bay Sands","Saadiah A","First class Hotel","We checked in to 30th floor Premier King Garden View. Its spacious and overlooking the Garden by the bay. Mesmerizing view of the harbour . The hotel was fully booked on 26/11 Eve of Deepavali so there¡¯s quite a crowd and long queues during checking in . Breakfast are split into 3 locations and we went to the 57th Flr restaurant Spago. Good spread of buffet with nice ambience. Good service by staffs . Great stay ...","5"
"d1770798","Marina Bay Sands","dng_wanders","Nothing Extravagant","Clean, comfy rooms just like any other 5-star hotels. But maybe I expected too much based from reviews and some articles I read. I thought I'd be in awe. But the grandeur I was looking for was not there. The lobby is just huge (and crowdy during my visit) but its not appealing. It should be the first to make an impression. Other 5-star hotels have scents all over their properties, this has none. The elevator does not even have a pipe in music. Lead-in rooms in other 5-star hotels would have pillow menus and upscale coffee makers, this has the basic ones. Interiors are just okay. They could have done better on the design of the lobby, they could have placed grand chandeliers. The pool, just okay.   One thing I liked though is the service.  They have friendly and attentive people¡¦","4"
"d1770798","Marina Bay Sands","Tony R","Do it for an experience","From the moment you enter the front doors you senses are rocketed to new ideas of luxury. Marina Bay Sands Hotel is an over the top experience you have to try once. We stayed 2 nights on the 24th floor with a city view room. When you enter your room the curtains automatically open and transform the room from darkness to bright light exposing a majestic panorama of downtown Singapore City and Marina Bay. The rooms are very nice with a lounge and a study/writing table, a large bathroom and a reasonable wardrobe. You make your way up to the 57th floor and you lay eyes on the masses of young people with iphone in hand up against the edge of the infinity pool. Relaxation for them is not what they have come here for but that one in a million shot of them with the Singapore skyline¡¦","5"
"d1770798","Marina Bay Sands","Ruth L","Average but one to tick off the list","Marina Bay Sands was on our list of ¡°must do¡± hotels, so when my husband was staying here for business, I jumped at the chance of joining him. Very glad I did it, but was it worth it? No .....  If you love Vegas hotels, then this is the place for you. It¡¯s big, it¡¯s horrendously busy, noisy, over-priced and totally money orientated. It¡¯s also looking very tired in places - definitely needs some money spent on it. In no way is this a five star hotel. The rooms are ¡°average¡±, the bed was rock solid and very uncomfortable, and there is no turn down service in the evenings. The lifts will drive you up the wall (if they are working) - it took us 2 lifts to get to the pool, or 3 to get to the gym (and they are so slow). Breakfast you just feel like you¡¯re ¡°processed¡± (at a price).¡¦","3"
"d1770798","Marina Bay Sands","Anne","Early Pool Access & Free Observation Deck Access","Highlights: Infinity pool with amazing views, plenty of food and shopping without walking in the hot humid air, balcony views of Gardens by the Bay or City Lights & Merlion, complimentary bottles of water always replenished, deep soaking/leg shaving tub, access to the Observation Deck.  Meh: Everything inside the hotel and restaurants is about twice the price it would be outside the hotel, and it didn't always feel ""worth it"" (unless it¡¯s already included.)  The hotel is like it's own island within an island, so going outside for non-Resort restaurants or shopping is either a 20min walk minimum or a taxi/grab ride away.  It's also missing some finer touches and considerations that you'll get in other five star hotels- in some ways it felt like a 4 star resort hotel with just one¡¦","4"
"d1770798","Marina Bay Sands","darren s","2 nights stopover","On arrival got an upgrade deal to a club room. This included breakfast, afternoon tea and evening drinks (alcohol) / snacks. This was well worth the money, especially if you like a drink as alcohol prices can be expensive. I won¡¯t go on too much as I imagine most things have been said. Great room, amazing city view, and to top it off the infinity pool.","5"
"d1770798","Marina Bay Sands","deamarielocsin","Great Experience!","The hotel is impressively big with exceptional services and facilities. The views are breathtaking especially at night. The rooms are so big, comfortable bed, great city view, and seemed to have everything you need. The pool was a bit crowded but it was still great. We dined at Spago. Great experience!","5"
"d1770798","Marina Bay Sands","GaryandLesleyTravel","Great stay at this Singapore icon","No surprises here, this is a top end hotel and it delivers as such. The large team ensures this hotel functions smoothly. They are friendly and highly responsive. Requests made are acted on quickly and with pleasure. On site restaurants were great as was the infinity pool. A tip in regards to this is that the adults only end of the pool is above tower 3. The room was perfect as was the balcony and garden view. It¡¯s not cheap but it delivers against expectation.","5"
"d1770798","Marina Bay Sands","Jo A","Noisy, like Vegas on steroids!","We only lasted 5 minutes in the bar on top of the hotel and that cost us ¡Ì22!!  Terrible give it a miss. The Bar was crowded, tatty and hot as it had no air conditioning. The swimming pool very crowded. The view is spectacular but much nicer to go on the Singapore Flyer and get a view that way.","1"
"d1770798","Marina Bay Sands","David Lee","Outstanding 5 star hospitality","Booked a trip to the famous MBS hotel for our two year anniversary and everything about the hotel and especially the service was amazing.  Nicole yu bin Lee and her colleague Jesse were very helpful in making our stay perfect.  They made sure our stay was perfect by upgrading our rooms and also allowing us to dine at a MBS restaurant complimentary of them!  We had a few small hiccups along the way but their immediate attention and ability to accommodate our needs was impeccable.  I hope everyone gets to experience the service I had from Nicole!","5"
"d1770798","Marina Bay Sands","Lux_Bru","Best View and Service","The services given were top notch and they quickly solved our problems when we wanted to check out.My husband and I love the smell outside of our room. Housekeeping was very attentive. Evertime we arrived from visiting places, the room was already cleaned. Would stay there next time with garden by the bay view.","5"
"d1770798","Marina Bay Sands","13Jonesy","Amazing views, gorgeous room","The rooftop infinity pool is as amazing as it looks although it does get very busy late afternoon. Fantastic views of the city from one side of the hotel and the beautiful Gardens by the Bay from the other. Breakfast choices were huge and all of the staff were very helpful and friendly. I was initially a bit worried that this hotel might be too big and impersonal, like the Fontainebleau in Miami, which I wasn¡¯t a huge fan of, but no worries here, they have got the balance just right. Loved the Italian restaurant and outdoor bar for cocktails in the evening. Hubbie said the gym is the best place ever for a workout and very well equipped","5"
"d1770798","Marina Bay Sands","Gabriele S","one of the Top World Hotels","Even when you have no money for a full week to stay at Marina Bay Sands, you could catch a great view across the Marina Bay for low money. You could either book one night to have the full experience of the greatest infinity pool in the world or visit one of the roof top bars and admire the amazing view across the bay while drinking a cup of coffee or a cocktail. During the normal off peak times it is no problem during the week to get a place on the terrace, or you book a table for the weekend for diner to see also the great light show of the Supertrees. The Marina Bay Sands is THE statement of MODERN ARCHITECTURE - don't miss it!  The lobby alone is breathtaking!!","5"
"d1770798","Marina Bay Sands","Ankush Sharma","Excellent","One of the best places to stay, this is like another island consists of everything. All the facilities are available and one of the best hotels in the Town. Banquet and conventional services are very good. The Best part is the infinity pool.","5"
"d1770798","Marina Bay Sands","H5ofus","Truly a unique experience","We arrived at the hotel having lost part of our luggage in transit via Air China. The staff at the hotel were so welcoming and lovely. We were thankfully in such a great location that we could buy things we did not have in the shopping centre attached to the hotel the next day. Views, accommodation and basically everything was perfect at the hotel. We would recommend it as it¡¯s such a great experience especially the swimming pool in top of the hotel. Thank you Marina Bay Sands Hotel for a wonderful experience.","5"
"d1770798","Marina Bay Sands","Simran S","An unbelievable stay!","We stayed at MBS for a night during our Singapore trip and checked in with a lady called Hill. We had mentioned that our holiday was due to celebrating my sister's 21st and 10 minutes or so later as Hill handed us our keys, she was smiling but we had no idea why. She'd upgraded us to a Straits Suite which I believe is the largest and most expensive suite in the hotel (little over 6000 SGD.) We were amazed! The suite is huge with around 15 rooms and stunning 51st floor views of both sides of the hotel. Special thank you to Hill as she truly made our whole trip as we weren't expecting that at all!  Aside from this amazing upgrade, the hotel is brilliant itself. The casino and attached shopping centre make it easy to spend time here without needing to travel out of the hotel. Its¡¦","5"
"d1770798","Marina Bay Sands","Tiago L","Better than your expectations!","Stayed here for one night and what great experience it was.  The staff is really kind and always willing to help you, I would like to give a special thanks to Mr. Mansor who welcomed us warmly. The rooms are huge and well equipped, the bathroom has all the amenities you may need, there is a shower and a bathtub (at the least in the room we stayed in). The bed was really comfortable and the mattress was firm which was great for me! For sure the best night sleep I had during our the trip to Bali/Singapore. The hotel is busy but you cannot hear any noise in the room.  Even though the hotel is enormous the cleansing of the rooms and all the public areas was always spotless. The pool on the 57th floor has an amazing view and is only open to guests which is perfect otherwise you would¡¦","5"
"d1770798","Marina Bay Sands","So-Romagos","Fantastic Hotel","Marina Bay Sands is a beautiful hotel with great customer service, from the entry of the hotel to the check-in/ check-out service. Customer service at check-in/check-out was friendly and very helpful. The room was clean with amazing views. Our guest service agent that was assigned to our room made sure our room was always clean and our stay comfortable. The infinity pool can be busy but amazing and the views at night is breathtaking. The hotel has easy access to Garden by the Bay. It also offer access to MRT station, a casino, many shops and a food court that is located downstairs.","5"
"d1770798","Marina Bay Sands","Lindsay Nelson","Vegas in Singapore, which can be the best or the worst depending on who you ask","Marina Bay Sands by all objective measure is a good hotel, but you have to want what it offers:  1.	That famous infinity pool.  2.	Sprawling footprint that means getting your steps in, whether you like it or not.    3.	Multiple restaurants fronted by once celebrity chefs, like Spago by Wolfgang Puck. A variety of sophisticated dining options means you don¡¯t have to venture far to find something to indulge in, from sushi to Italian to high end Chinese.  4.	Stunning views for days and days and days from your room, the gym, the pool.  5.	Luxury shopping without having to leave aircon. 6.	Nightclubs like Lavo and Marquee. 7.	Tours, groups and long check-in lines.  8.	Rooftop gym with mesmerizing 360 views almost compelling enough to help you forget you¡¯re exercising on vacation. ¡¦","4"
"d1770798","Marina Bay Sands","CourtneyK1234","Amazing Stay - Thank you, Kateline!","We worked with Kateline to make a reservation at Marina Bay Sands during a recent trip to Singapore. We are very grateful to Kateline as she was responsive, had great customer service, and added in special touches to make our stay special- she even upgraded us to a beautiful room with a spectacular view! Our stay at MBS was definitely a highlight from our trip & would not have been possible without help from Kateline! Thank you!","5"
"d1770798","Marina Bay Sands","ella T","Not what we expected","The hotel is beautifully designed and decorated, but, for my liking, it¡¯s really too big and crowded. When we checked in, no one explained us anything from where we can go and what we can see  The staff is friendly and helpful, the room is ordinary as any other 5 stars hotel. As we booked two rooms, one of the rooms was garden view and the other was city view which was definitely more beautiful. As the hotel guests we visited the sky view and the infinity pool which is really amazing and beautiful  The beds are very good and comfy. There is a lot of restaurants, bars, shops and even a Casino. It was really nice experience and I¡¯m sure that if we came close to the hotel with out booking a room we were very disappointed so totally I¡¯m not sure if it worth but there is a lot what¡¦","4"
"d1770798","Marina Bay Sands","Engi","Was worth every penny we spent here","Worth to spend your money here! We booked club55 room with city view via marinabaysands.com Check in in this hotel is from 3 pm, but we came before 2 pm. Club55 gets other check in desk.Asked for a room in highest floor and lady at check in gave us free upgrade to suite with city view at 52 floor. So we got better room. Everything was amazing, room is very big, very good quality. Bathroom also very big, so can enjoy shower or bath. You can relax and enjoy the views in this hotel. There is very quiet. Experience at swimming pool also amazing, not so many people, warm water, good weather. Club 55 means that you get access to Club55 lounge on the 55th floor with complimentary breakfast, afternoon tea, and evening cocktails and canapes. Food was very delicious, variety could be¡¦","5"
"d1770798","Marina Bay Sands","Michelle H","Excellent Stay","We came with another couple for our wedding anniversaries and we had the best time. We had Grand Club City View Rooms with outstanding views towards the city. Day or night the views were unbeatable. As we had club 55 services we ate breakfast and dinner and sometimes afternoon tea here depending on how our day was looking. Well worth paying extra for club access as there was plenty of good and different food options available. We never went thirsty or hungry. They are very generous with their champagne pouring! Views are amazing from wherever you sit. TOP TIP: arrive at 4.40pm just before the 5pm service to avoid waiting for a table. The service we received from check in to check out was 5/5 and we really felt like VIP, they used our names (mr and mrs etc) which was a nice¡¦","5"
"d1770798","Marina Bay Sands","Darren","ONCE IN A LIFETIME! Although...","This is possibly one of the best hotels I¡¯ve been to. Although the only downfall they have in my opinion is if you have a later flight they don¡¯t really accommodate you! As a frequent traveler most hotels accommodate you/let you use facilities. I can understand why they don¡¯t due to the popularity of the hotel. But they should maybe have a waiting lounge or something along they lines. A Luxurious service shouldn¡¯t stop at the door.  Other than that 1000000% and would highly recommend","5"
"d1770798","Marina Bay Sands","Helen O","More style than substance","Tourist hotspot Great location with the Marina, Bay gardens, metro and shopping centre on its doorstep but there are so many nice hotels in Singapore that this one just doesn¡¯t deliver.  WiFi - kept dropping off, kept having to go back into settings and reconnect. Most frustrating and I was only trying to use on my phone.  Pool -  very busy pool with no shade, no umbrellas and it was 33C. I want the option of moving into shade when I eat or when I get too hot sunbathing. The pool is a great spot for selfies, I¡¯ve never seen so many phones in a Swimming pool! Give up any hope of actually swimming though.  Room - good. Comfy bed and bedding.  Air con - not that cool in the room Service - Slow service at the pool for drinks and food. Checking in had a long queue although they moved¡¦","3"
"d1770798","Marina Bay Sands","Rachel G","Marina Bay Sands","The hotel is spectacular with the most amazing views from the rooms and the incredible infinity pool. We had lovely staff meet us at the airport and show us to the car where we were transported in style to the Hotel complex. The staff took us to the suite to complete check in within the comfort of our room.  We were never bothered by housekeeping, the rooms always serviced whilst we were out.  The hotel has easy access to Gardens by the Bay and the shopping mall which is great for window shopping not so much for the credit card.  The only reason this is not a 5 star review is the exclusion of our 9yr old daughter in some of the restaurants. This forced us to leave the complex and eat elsewhere which was frustrating when we had been out in the hot weather all day and wanted to¡¦","4"
"d1770798","Marina Bay Sands","Funlovinfella","YOU PAY FOR THE VIEW AND IT'S WORTH IT!","We had one night here in a Grand Club Room that faced the city and the views were amazing!  The room was huge and suitably over the top as is everything in this hotel. It's huge, the foyer I'd like an airport transit terminal.   The room itself was luxurious, huge bed, revolving TV, dining table, sofa, easy chairs and that stunning view!  The bathroom was mahoosive and was stocked with every bell and whistle!  The club lounge was akin to an airport lounge that had more than it's fair share of 'finger clicking' guests. The food on offer here is really nice, in the evening it was packed to the rafters but there are more than enough staff to handle the load. Some people are so rude and demanding to staff members and they seem to gravitate to hotel club lounges. The staff in the¡¦","5"
"d1770798","Marina Bay Sands","Braveheart14","Simply Outstanding","We recently stayed at Marina Bay Sands as a 25th wedding anniversary celebration with another couple also celebrating a wedding anniversary milestone. We were all extremely excited about our visit to Singapore and visit to MBS. Because of our wedding anniversary we decided to stay in a Grand Club Room. From the moment we arrived we were blown away with not only the immense size of the hotel but the exceptional service we received. Check in was a breeze. Although we arrived on an early morning flight we were given facilities to change and freshen up so we could enjoy the day while waiting for our room to be ready. The staff went out of their way to make us feel welcome. The room we stayed in and the service we received from the servicing staff was exceptional with many special¡¦","5"
"d1770798","Marina Bay Sands","Jackie B","Thank You","What a wonderful place to stay! Staff extremely attentive and helpful. A special thanks to Din at concierge for all his wonderful help, tips and assistance to make our final day as good as the rest. Marina Bay Sands is somewhere I look forward to returning to in the future.","5"
"d1770798","Marina Bay Sands","Virgokrystle","Harbour Front View Room","Staying at 47th Floor with a good view-Tower 3 , Deluxe Room King Bed. Facing Garden by the Bay. But paying at this price , room basic without bath tub except upgrade to the next categories. Not really value for money - just that easier for me next to Marina Sand Bay Expo.","4"
"d1770798","Marina Bay Sands","UpSide123","Overpriced gimmick but good views and location","Marina Bay sands is in a great location, there is a metro stop right under the building and you can access the walkway to the Sky Gardens and Park from the ground floor. The rooftop pool and bar are worth going just for the picture... which is what the 600 other people crammed in obviously thought too. The whole experience was a bit more like a theme park/vegas hotel than the luxury destination it markets its self as and got quite tiresome over the 4 nights we stayed there. Upon arrival no one greets you and you have to wander across the foyer dodging the hundreds of tourist to join the long queue for check in. There is no option of early check in which is made very clear on the reservation however we joined the queue to ask whether we could store the bags for an hour whilst we¡¦","3"
"d1770798","Marina Bay Sands","_annamenna","Perfect for my first trip to Singapore.","MBS is a beautiful hotel, could not fault anything, beautifully appointed rooms, great food and the amazing roof pool and bars. Great location and fabulous views.  Although there are lots of guest the hotel does run very efficiently xx","5"
"d1770798","Marina Bay Sands","MarkMelbourne19","Second visit even better","This was second time at MBS hotel & it was even better than first visit We were offered an upgrade to a corner suite on 42nd floor 3rd tower so at the Singapore flyer end of the complex  ( it did cost us extra) but was so worth it We were able to access the Club 55 which included afternoon tea from 2-4pm ( unlimited food and tea coffee soft drinks) then unlimited canapes and alcohol 5-7pm ( wines, spirits, beer, champagne and soft drinks ) This was fabulous.  We could access the gym and sauna area. As guests of the hotel we had access to the Skypark infinity pool, bars and restaurants.  The laser light show on the harbour side was spectacular and we had a fabulous view from our suite ( we had seen this at deck level on the previous evening and it was spectacular from that area¡¦","5"
"d1770798","Marina Bay Sands","Hilary","Marina Bay Sands Hotel","I was most excited to come here and saved up a lot of money to be able to afford to stay here for one night at the end of my travelling journey.   I paid ¡Ì400+ pounds for one night and had very high expectations for this hotel.  Overall I was disappointed with my stay, I had such high expectations for this hotel and was really looking forward to spending the money I had saved up especially to come and stay here.  Maybe my expectations were too high but I know plenty of people who have been and have said they had the best stay.  Here is why I think this;   When I arrived I was told my room had been upgraded, which was great and I appreciated this.  After paying for my room there was also a 100SGD service charge on the room and you have to put down a 200SGD deposit. As a solo¡¦","2"
"d1770798","Marina Bay Sands","Anzalaena","Confusing","We wanted to book tickets to go the observersation deck. It wasn¡¯t clearly stated why to go. But a wonderful trip up . Well organised from getting the tickets and to and from the deck. <U+0001F970>. The view was wonderful and worth it.","4"
"d1770798","Marina Bay Sands","Rio_the_foodie","Honeymooning","The hotel is so big , with soo many facilities. We just love the infinity pool out there. It is such a great experience . We couls easily see gardens by the bay from our window . Pool is soooo sexy.<U+0001F970><U+0001F970>","5"
"d1770798","Marina Bay Sands","Wolfage","Good but expensive and with a few issues.","When you arrive at Marina Bay Sands the mode of transport is everything.  If you arrive in a taxi it seems that you are left to bring in your own luggage. If you arrive in a car, porters appear to take your luggage and give you a receipt. Most hotels would not discriminate in this way.  Checking in was efficient if someone spots your baggage receipt and you¡¯re lucky enough to be escorted to the VIP checkin (although those bringing in their own luggage have to join the long queue for the normal checkin). Checkout can be as simple as dropping your key into one of the quick checkout slots.  The room was very good. We paid a very reasonable amount to upgrade from an 11th floor, shoppe facing room to a 20th floor garden facing room. Well worth doing as the room was very good with a¡¦","4"
"d1770798","Marina Bay Sands","Jackie B","Nice and expensive","When we checked in we saw a lot of tourists. But thats what we expected cause Singapore is a stopover destination. Everything is big and modern and very clean but when we came in our room we were a little bit disappointed cause it just looks like a normal hotelroom... the service was friendly and of course the infinity pool great (buuuut very expensive when you want to drink something there). The shopping offer is amazing. Finally i would say it is worth to stay one or two nights there but not longer.","4"
"d1770798","Marina Bay Sands","apolq","Room is a bit smaller than expected","2nd time booking at MBS. We requested for a bigger room but was transferred to a smaller one.   We requested additional beddings & pillows and came immediately. Extra bottled water also came upon request.   TV cable was not set up so we called room service and had it done.   Infinity pool is crowded even early in the morning.","3"
"d1770798","Marina Bay Sands","Dizzy1234","Fabulous customer service - delighted with our visit.","After a very long and difficult year we decided to treat ourselves to a few nights at Marin Bay Sands. My husband had written to mention I'd been fighting breast cancer and when we arrived we were warmly received and found they'd given us an upgrade to a fantastic suite with a living room, and an extra pull out bed for our daughter. They called and wrote to make sure we liked everything. Just thought they were so wonderful in everyday. The pool (despite the annoying steam of people taking selfies) is great - go up early and enjoy it before it becomes a cesspit. The room was a lovely cool haven away from the heat and found the experience just firsts class. Well done!","5"
"d1770798","Marina Bay Sands","Shalom <U+0001F64F><U+0001F3FC>","Rice Cafe AWESOME Hospitality By Kumar","We were here at the Rice to Celebrate my daughters B' Day and lunch buffet .  We were taken care by Kumar . He was very attentive, friendly, service oriented.  He was  very helpful at any time. He intruduse rewards programe too.  Lyana was good too. She recommends the reward programe and very friendly too.  Christine from the rice reservation was helpfull as well. Kind enough to adjust our timing.      Food was awesome. The wasabi was not hot .   We willl come back again.","5"
"d1770798","Marina Bay Sands","SueBM","Just do it!","We splurged and spent three nights at MBS and absolutely loved it.  Firstly, it is in a great spot - close to Gardens by the Bay, on top of an MTR station, close to the CBD and within walking distance of many other sites. Secondly - the buzz. It is an enormous hotel, with an enormous amount of people, shops, restaurants and with that comes a sense of excitement. Thirdly, of course - pool. We were concerned that it would be too crowded and yes, there are a lot of people, but you can find a relatively quiet place to lie away from the masses.  I do have to disclose one thing - somehow our room was upgraded (this has never happened to us before, but my son had a corneal ulcer and was wearing an eyepatch when we checked in....) so our standard room became a suite. Thank you Marina¡¦","5"
"d1770798","Marina Bay Sands","RoobyBeagle","Awesome building - incredibly busy","Luxury short break for work & pleasure. This is an incredible place but 2,500 rooms means it¡¯s really really busy and really really expensive for what you get. We were up at 6 to be able to use the pool or it¡¯s jam packed. We booked a suite so we could use the club facilities - queued for evening canapes +++. Don¡¯t get me wrong, it¡¯s stunning, iconic and very modern but if quieter & more intimate is your gig, hi somewhere else. Oh, and by the way, the gym and it¡¯s facilities are a joke. Done that, got the pen, don¡¯t need to do it again","4"
"d1770798","Marina Bay Sands","lovetotravel01061972","OMG Fantastic","Stayed at MBS for 4 nights and everything from check in to check out was exceptional. On the day we arrived we where upgraded to a Garden View room free of charge on the 14th floor which had the most amazing views of Gardens by the Bay, the room was beautiful and very luxurios our bags where delivered to our room 15 minutes later, which was very helpful, great CS at this point! then to my surprise there was a knock at my door 10 mins later and we where delivered a cake for our 10th wedding anniversary, which was a nice touch.  Now the reason I booked this hotel..... The amazing roof top pool, OMG the views are amazing, and an experience my family and I will never forget.We went up to the pool area at around 4pm, it was busy, but not too crowded as it started to rain a little and¡¦","5"
"d1770798","Marina Bay Sands","Petropouloum","SameA unique experience","From all points of view this huge hotel will stay in my memory. The entrance and the restaurants further down, the nice shops and the lady musicians who played Asian music near the entrance are an attraction. As I arrived in the room, the curtains opened automatically and the astonishing view of marina bay appeared. The room was very nice and clean, well equipped with amenities. Up on the boat-shaped roof, there are restaurants, night clubs, bars and a huge swimming pool and the view all around  is magnificent. The breakfast up there was one of the best I have ever tasted: extremely good, full of variety and offered the best bacon I have ever eaten: crispy and full of flavor! Later, the same restaurant offers fantastic food and drinks. When swimming in the pool, one gets a¡¦","5"
"d1770798","Marina Bay Sands","MYA","Very good","Very good  Very busy Very Good staff The overall ambiance is very good The pool at the roof top as expected and the bars has good cocktails and during this oeriod you can admire and buy patek philippe latest creations","4"
"d1770798","Marina Bay Sands","Lillo747","Great Place to Stay","I spent the Formula One weekend at the Marina Bay Sands and I had a really great experience. The restaurants, shops, casino and train station made it really easily accessible to all of Singapore. The facility coped very well with the large amount of visitors. Would highly recommend and stay again.","5"
