"pid","hotel","name","commenttitle","comment","rating"
"d310344","YMCA One Orchard","nellamay","excellent location and price","A wonderful experience staying at the YMCA One Orchard.  Bus stop outside and 2 minutes walk to Dhoby Ghaut MRT.  Centrally located, yet at the quieter end of Orchard Rd.  It's a short walk up Orchard Rd to all the shops.  The accommodation was clean and comes with a reasonable breakfast selection included in the price which is pretty amazing!  The price for accommodation is very reasonable for Singapore - especially when rooms come with ensuite.  I will stay here again when I next visit Singapore!","5"
"d310344","YMCA One Orchard","carolsimon22","Affordable clean place to stay","I was surprised by the very clean and cosy room. It's location is perfectly close to the famous Orchard Road and transport is superb. My son and I had a good sleep too because the room was quiet and cool.","4"
"d310344","YMCA One Orchard","Nareshbabu","Best Budget stay in Singapore","Located very close to Dhobi Ghaut metrostation. If coming from airport, take bus no 36, stops just in front of YMCA. Many tourist attractions like Peranakan museum, Singapore national museum, even little india are close by,walkable. Staff are courteous. Best value for money","4"
"d310344","YMCA One Orchard","Demi F","nice location","Near to MRT station and orchard road, our family with kid 2 and 4 years old can enjoy the trip, no need stroller if we want to go by MRT, the price or room rate it's so fairly enough and the room was nice.","4"
"d310344","YMCA One Orchard","ptravelp","Great find, perfect location, very reasonable price","This is in the hub of Singapore.  The staff are very polite and helpful.  The rooms are clean and refreshed daily, even with new towels.  There is a hot water heater and coffee and tea in each room.  There is an air condition control in each room and a large shower and several combinations of lights.  The WIFI is strong and quick  in each room.  The breakfast buffet included both western and Chinese offerings.  There is both a gym and swimming pool.  Meals are served throughout the day, with even a high tea also.  The price was extremely reasonable.  There were many guests ages 30-70.","5"
"d310344","YMCA One Orchard","Ice Pat","good location for backpackers","Stayed 2 nights in this hotel tidy clean room and comfortable  bed There are 2 Charging plug sites that i think should have one more  the location was great 1 min to MRT which is the junction for many MRT line, also you can walk to one orchard area easily","3"
"d310344","YMCA One Orchard","hothand101","smelly carpet and horrible breakfast - very near to MRT","Smelly carpet , okay service , horrible breakfast. There is one coffee shop nearby  But they are not open on sundays .  Only positive things to say about this hotel is very near to MRT No laundry machine , i would recommend checkout BIG hotel near by if you can get it at The same price or little over","2"
"d310344","YMCA One Orchard","Sandra","What a find! Brilliant.","What an absolute fabulous location and great place to stay. The staff are always smiling, polite and so helpful. My room, which faced the road, was super quiet, spacious and clean. The toiletries provided were most appreciated. As you walk out the front door the National Museum is right next door to the right with Fort Canning Park right behind it. To the left is the train station and the start of Orchard Road shopping. The bus stops at the front door. Lovely pool and gym facilities and the included breakfast was a great way to start the day and yummy as well. The night-time meal I had was also delicious and huge! The YMCA was excellent - thanks for having me! The next time I am in Singapore this is where I will be staying and I will be encouraging others to give them a try as・","5"
"d310344","YMCA One Orchard","irenevff","delightful dining at ymca...","we were just expecting an ordinary lunch while touring singapore on our last day but when our guide showed us inside ymca's restaurant, we were in for a surprise. it was a smorgasbord of delectable asian dishes that satisfied our gastric needs. will definitely go back on our next visit.","4"
"d310344","YMCA One Orchard","Sidneeman","Clean, basic, well located at good budget.","Stayed one night for a change of location and price. Was a good experience, you can be comfortable here at a favourable price in what is otherwise a expensive City. Room size is adequate, nice enough bathroom facility although shower area it small, good air con and friendly helpful staff - accept that they are good Christian folk and not going to give you any useful guidance on where the good Bars etc are located. Well located for the ""bottom"" end of Orchard strip so no dazzling shops in immediate vicinity but the MRT (Dhoby Ghaut) is 5 mins walk away, there is a very nice park nearby (even closer if you go out the back door through car park on level 3) which has some historic attraction eg BattleBox which is WW2 bunker) and is just a nice greenery get away. Also Little India is・","3"
"d310344","YMCA One Orchard","424stephen","The best no frills hotel at a great location","We were travelling with family on 7 day trip and we wanted to ensure that we were able to see all the attractions and rides at Singapore.  We used to head out every morning around 9am and come back by 9pm.  My expectation from YMCA was it will provide me a clean room and a clean bathroom and a good breakfast.  And they did exactly that.  As I was using the place only for a few hours each day, it was the best option available at such a fantastic location.  Its 5 mins from Dhauby Ghaut station and Ubers are available by the dozen.  YMCA is also close to Sentosa Island, Merlion Park, Clarke Quay, Marina Bay etc (all around $8 by Uber).  Its a real value for money place.  It even has nice swimming pool.  There is also a beautiful park next to it - The Fort Canning Park from where・","4"
"d310344","YMCA One Orchard","Stanleyipkiss86","Your Underexpectation Will Get U Wrong","When my company booked this hotel for me, I really was skeptical. I always tought it would be like a hostel style whereby the room and amenities will not be great.  When I reach the reception, the lobby area looks decent and the staff there was also friendly.  Once checked in, I was very surprised to see the cleanliness of my room. There was sufficient lighting, room size and toilet area were alright.   They do provide hot kettle to boil water. A Bible for those religious people and their shower gel n shampoo are being put in a very nice transparent plastic cover and the cleaner replace it everyday. There goes the same for the daily complimentary mineral water X 2 bottles.  The room wifi was super fast and the aircon was cold. The bed was also comfortable.  Overall it was a・","5"
"d310344","YMCA One Orchard","motikhurshed","YMCA is centrally located,economical,clean a.nd comfortable","we reached the YMCA by bus no.36 from the airport.right on the same pavement.the MRTDhobi Ghat too is just 5 min walk away.the breakfast spread is yummy.the linen n the toiletry is changed daily.the staff v helpful n guides u whenever needed.your luggage is stored for a minim of 2 sing $ a night if u need to do so.we have no complains about any thing there.thank u YMCA for a lovely stay at Singapore.","5"
"d310344","YMCA One Orchard","Chian Howe T","Comfortable, Good Location","This is a good place to stay.  Comfortable room and with sufficient facilities, a cafeteria, swimming pool and gym. Very near the MRT, the bus stop is located in front of the hotel and within walking to numerous malls as it is within vicinity of Orchard Road / Bras Basah. Service was good and staff were friendly and helpful. Will definitely consider staying here again for my future trips to Singapore.","4"
"d310344","YMCA One Orchard","Ufuk U","Value for money","We stayed in this hotel for 6 nights.. the place the hotel is located is very central.. right at the beginning of Orchard road.. also very close to Dhoby Gaut MRT station which enables you to move within the city freely. People working in the hotel/hostel are very friendly and smiling. The rooms have no luxury.. they serve to very basic needs. The rooms are clean but furniyured are outdated. Breakfast is also basic but still OK.. If you will stay in the hotel just to sleep at night and will spend the whole day out somewhere no need to spend a lot to 5* hotels...I will for sure consider to stay here next time as well..","4"
"d310344","YMCA One Orchard","Akshay S","Get here you bachelors","Ive been previliged to have never shared my room with my sibling all my life. My vacation to Singapore just ensured i had to stay in a dorm at YMCA - One Orchard. The entire place was great, the experience superb. Right from the booking process which was simple to the front desk friendly staff who help my friend and me do an early checkin into the 4person dorm. Dorm ? I dont beleive thats the right word. The room in itself is tiny, barely manages standing space for 2 people. However, the place was so clean.I am a cleanliness freak with a bit of OCD. The bath area(within the room) was super duper clean. my own bath at home is perhaps not this clean. The sheets, the table, the cot immaculate. My friend and me had a Jap and a Korean for company, but they were to themselves and・","5"
"d310344","YMCA One Orchard","krowsnuts","Location and pool","This place is amongst or in the centre of everything. Right next to dhoby ghaut station which is a hub. It has a fantastic pool big enough to do some laps, which I did, and fantastic views. The rooms are great. Gym down in the basement is great. Breakfast is about $15 and didn't look that good. Many places to eat around. Great check in staff, one I named giggles. Can't fault it.","5"
"d310344","YMCA One Orchard","YAHUMA","A place you always want to stay while in Singapore","The rooms are spacious and very clean. very close to the Metro station. Very friendly, helpful and concerned staff, they go out of their way to assist. You dont want to pay for your breakfast anywhere else but here. Nice swimming pool. The location is convenient and easy to visit other places. The rates are very pocket friendly and you get value for your money.","4"
"d310344","YMCA One Orchard","Faye L","Decent hotel","The location of the hotel is decent. It's a few minutes walk from the metro station and it's possible to walk to the centre from the hotel - takes about half an hour.  The room was fine with an en-suite and mini fridge, however, it had a bit of a damp smell.  The pool on the roof has a good view over the city. You can see Marina Bay Sands from it.  The breakfast was pricey at 15 Singapore dollars each so we didn't to take it. There aren't many restaurants closeby from what we saw but there are actually a few places to eat in the metro station which had nice food if you want to just quickly get something on your way.   The staff were very nice and helpful. I would recommend this hotel if you  want somewhere basic and clean to stay with a decent location.","3"
"d310344","YMCA One Orchard","Raymond C","Perfect","Pleasantly surprised , never stayed in a ymca before. Everything was tip top, helpful, efficient staff, good room, ok breakfast, and best of all, bang in the middle of everything you want to see. You can't match the price and location elsewhere in Singapoe. Rooftop pool.","5"
"d310344","YMCA One Orchard","Lombok16","Clean and well organized place","Rooms are okay, breakfast good, pool superb, people you meet here very interesting, the location is at an excellent place, so easy to visit a lot of known places like Marina Bay etc. dinner can as well be taken there and is good value for money","5"
"d310344","YMCA One Orchard","joapi","A good choice in Singapore","For the Singapore standarts the YMCA One Orchard is a budget hotel, maybe even the cheapest hotel that you can found in the city centre with a rooftop swimming pool (very good, by the way)... The rooms are spacious for the price you pay, but the housekeeping service is very poor (in three days the room was never vacuumed)...  The breakfast buffet is quite acceptable, although not included in some tariffs. Location is excelente, only 3 minutes away from exit A of Dhoby Ghaut MRT Station.  Anyway and overall, if you are on a budget (according Singapore standards) a stay at the YMCA is quite advisable, since you can get a good room rate. A very important note: Avoid at all costs be housed on the fourth floor in the hallway next to the compressor station, the noise is infernal...!","3"
"d310344","YMCA One Orchard","William L","Alot for the money in Singapore","Singapore, what a beautiful place.  Arrive at the airport and ground transportation is there.  The best is the underground from terminal to city, then buses and great subway.  From the Y you can trun left and walk one block up to the MRT on Orchard.  About the budget concess  traveler.  We booked our rooms over several days to get our price.  this can require some time after mid-night to achieve a price of 65 dollars/night.  Several guest mentioned there's in the 140/night range.  If you have time play the game and become a winner.  Play another game and see how many recked cars you see.  These by far are the most curtious drivers, everyone can squize in and no one blinks an eye or uses their horn.","4"
"d310344","YMCA One Orchard","Seedy699","Holiday","Centrally located and very close to MRT and bus stop. Plaza singapura mall is about 5 mts walk and Orchard road is 15 mt walking distance. Little India, raffles place are about 10 mts by taxi or MTR. clean rooms though carpets are bit worn out, very friendly staff, functional breakfast with eggs, juices, greens, fruits. all in all a great value for money hotel.","4"
"d310344","YMCA One Orchard","TravellerFaye","Central location, quiet and well priced","Centrally located and close to the excellent MRT and buses, Little India , the National Museum and restaurants, shops and cafes, the YMCA is a no frills, clean, quiet, friendly, affordable accommodation option. If catching a late flight you can store your luggage and they'll offer you a free shower to freshen up before your flight which I found very welcome.  I booked 5 weeks in advance on line and got a 'superior queen room without breakfast' for $100 plus GST and service tax (about an extra$17) and a compulsory $3 three month YMCA membership fee. Given its fantastic location, a private ensuite with toiletries and a clean comfortable enough bed, I thought this reasonable value.  A buffet breakfast is available for $15 but I didn't partake or check it out. A pool and a gym are・","4"
"d310344","YMCA One Orchard","skier101","Great budget hotel at a very convenient location","This hostel provides all you need for a good stay at a budget rate. Location is excellent. It is 5 min from Dhoby Ghaut MRT station. One of the major interchange station. You are only a few stations away from major attractions like the Gardeb by the Bay, Singapore Flyer, Sentosa, Chinatown, Clarke Quay and Little India. It even has a roof top pool. The pool is very clean and lightly used. The water does not have strong chlorine smell. They have pool towel for hotel guest only between 9-5pm. After, that you will have to bring your own. The pool closes at 10 pm. The hotel consists of level 6-8 only. The rest of the building is for offices and function room. The cafe is located on the forth floor and the room rate included breakfast daily. Breakfast served till 10am. Breakfast・","5"
"d310344","YMCA One Orchard","Denstrip","Best Budget Hotel","This would have to be one of the best budget hotels in Singapore. The building is very old and in need of refurbishing, however the rooms were clean and adequate for the price. You have your own private bathroom as this is a hotel not a hostel. The rooms are very small but we were only there to sleep so it did not worry us. There is a swimming pool and there is access to gym facilities. The location is perfect, the train is only a few metres away and easy to commute. There is a local bus that we caught from the airport which dropped us right outside the hotel and cost $2.50. There is a shopping mall 2 mins walk with a good supermarket. The staff were extremely helpful and went out of their way to assist us with our enquiries. We will definitely stay there again when we return to・","5"
"d310344","YMCA One Orchard","Taco d","Nice hotel","We were here for 5 days. Ymca is a sober hotel and for singapore standards not too expensive. They have a lot of activities you can join. The location is near the mrt train station and close to the artistic centre of singapore. Close also to the shopping paradise of orchard road. The rooms are ok, not inviting to sit in there the whole day anyway. Staff is helpful. Breakfast, not our style, but there are many Restarants at walking distance. Bible on the bedtable and 2 churches as neighbours. Would be back there although we are not so religious.","4"
"d310344","YMCA One Orchard","leigh69_13","Reasonable central Singapore close to mrt","This hotel right in the heart of Orchard road was reasonable value for money.  It was clean small twin room, with adequate bathroom. Swimming pool on roof was a bonus. Cafe simple food reasonable price, good substantial varied breakfast Included","3"
"d310344","YMCA One Orchard","Pris_Shilla","3C Clean, Cosy & Convenient","Best places to be in Singapore during Christmas is surely at The Orchard Road Area and this hotel could be one of the best pick!   I have to admit that the room may be cramp and small but hey they are clean, comfortable and safe to stay at!! They serve simple and delightful breakfast and thats just enough to keep you full till the next meal.   Its walking distance to shopping malls, MRT station Church and there's also a bus stop at a short walking distance. Approach the reception, they are very helpful indeed!   It made our Christmas very Well!!","4"
"d310344","YMCA One Orchard","Dtwhale","Highly recommended~","Been upgraded to newly renovated room . It's situated at a very convenient location, 4mins walk to reached mrt station.  Crossing over to the other side can get the bus reaching right outside of Chinatown. Will definitely stay with YMCA on my next Singapore trip.","4"
"d310344","YMCA One Orchard","DRNGEMAWAT2013","safe homely convinient fresh lace","Easily approachable economical in price friendly homely place to enjoy  Staff are friendly but talks less  Tourist information are OK housekeeping is OK but can not expect like 5 star hotel Breakfast is pleasant and lovely but best part is its location","4"
"d310344","YMCA One Orchard","jasiaron","Vacation in Singapore by myself and I had fun","Service was great. Room was cozy. Location was perfect for shopping. Its accessible to MRT stations. I would surely come back with my wife and kids on our next family vacation. Walking to Little India and then to Ion at Orchard was a bit tiring but was a good experience.","4"
"d310344","YMCA One Orchard","assiriban","4 days 3 nights stay at YMCA Singapore","We booked 2 connecting rooms last July 19-22. The location was fine as it is close to Dhoby Gaut MRT station and to malls like Plaza Singapura/CapitaMall. The breakfast buffet was also good as the food served were replenished from time to time. The hotel is simple yet clean. The staffs were accomodating and friendly. The only concern that I have is that only one of the two rooms was cleaned for the whole stay. Wish the other room was cleaned as well. All in all, YMCA is one of the most affordable and valuable hotel to stay in Singapore.","4"
"d310344","YMCA One Orchard","Joe S","excellent place to stay if you can get the price just right.","The people at the YMCA never let you down. Very nice and polite. Room pricing in Singapore is always too much and hard to justify unless your a multi millionaire and if such was the case you would not be on tripadvisor. So with that said, I have stayed in other hotels in the 80 to 100 usd a night range and none of them can compare to the YMCA. It is located in the nice and quiet Orchard area, green, peaceful and close to everything. the rooms were spacious and new. I have stayed in other hotels where I could not believe they were allowed to rent such a small area to people. Nothing bad to say about YMCA. Thank you.","5"
"d310344","YMCA One Orchard","Mad_Irish_Midwife","Value for money in the heart of the city","If you're looking for somewhere to stay in Singapore but don't want to blow a hole in your spending money just for somewhere to stay, look no further than the YMCA. It's in a great location, only 2 minutes walk from Dhoby Ghaut MRT station, at the end of Orchard Road, only a short trip to the airport and easy for the buses. Rooms are basic but clean (though the pillows are on the hard side - it didn't stop me sleeping well) and refreshed / restocked every day. Swimming pool on the roof is great to refresh & relax after a long days sightseeing. Buffet breakfast is basic but adequate. All the staff were welcoming, friendly and very helpful. Great value for money; I would certainly stay here again.","4"
"d310344","YMCA One Orchard","SanjayGupta1","In the heart of the city, a great place to stay","YMCA was recommended by my bro who had lived in Singapore for many years. And trust me I could not have asked for a better place. We traveled as family so needed 2 rooms. YMCA fulfilled my desire by offering connected rooms. The room rates were pretty reasonable compared to overall prices in Singapore and rooms were quite spacious. The beddings were absolutely spic and span. The bathrooms are quite spacious too and very clean and maintained perfectly. YMCA is 2 minutes walk from Dhobhi Gaut MRT so commuting was absolutely hasslefree. Dhobhi Gaut MRT is one of the major station in Singapore MRT network so one can go to any part of Singapore without thinking twice. To my Indian freinds, who prefer to stay near Mustafa / Liitle India, YMCA is a great place to enjoy your holiday. I・","4"
"d310344","YMCA One Orchard","Christine P","Exactly as expected","The hotel is very clean and, as expected as well as indicated in the photos, is relatively basic.  The single beds and pillows were quite firm.  The room overall was fine and quiet, although quite small. The breakfast was a very average buffet style. Receptionists were friendly and helpful throughout my stay.  The best aspect is the location of the hotel, within easy walking distance of many of the main sights and also buses and MRT, and close to Fort Canning Park if you need to get away in amongst some greenery.","3"
"d310344","YMCA One Orchard","greenie195","Good location","Good location, courteous staff, clean and comfortable rooms. Breakfast is simple but good enough. The place has a warm welcoming atmosphere. Close to Dhoby Ghaut MRT station, Plaza Singapura and SMU. Easy to get a cab / Uber.","4"
"d310344","YMCA One Orchard","stitchflowers","Convenient, comfortable, affordable","The title says it all really. Clean room, nice breakfast, and they employ some seniors as dining room attendants. A lift, and nice big window .. not common in budget Singapore. And just a step from the MRT.  What's not to like.","5"
"d310344","YMCA One Orchard","hannahsholmes","Close to MRT station, clean and good value.","We were a very large group that had arrived for a family wedding, and had several rooms amongst us.  The rooms are fairly small.  We asked for a add on cot for our room and there was enough room for the three of us.  The air conditioning was not working when we first arrived but was promptly fixed.  There was a kettle to make tea and coffee, and a small fridge.  We were provided with a bottle of water each, and toiletries every day.  Note they provided one towel per person and there are no face cloths provided.  A couple of days we had to call to ask for additional towels and toilet paper as they didn't provide enough.  It was not a problem as they came with it quite quickly.  We stayed from the 22 June to the 28 June.  It was clean basic accomodation.  We were provided with a・","3"
"d310344","YMCA One Orchard","Freddy W","Great location but very small room","We stayed here in the standard room for 2 nights. The room is very small, only fit for 2 persons max and almost no space for luggage.  The bed and bathroom is clean but to my surprise the toilet is not equipped with bidet (it seems lots of hotel in Singapore does not have bidets).  The buffet breakfast is basic and there are not many choices available, but other hotels does not even provide breakfast at this price point.  Location wise it's pretty strategic, Doby Ghaut MRT station is only 5 mins walk.","4"
"d310344","YMCA One Orchard","albertobelen","Best location, clean place, affordable.","We stayed at the 6th floor which I think was newly renovated.  Excellent room. The bathroom looks new.  Breakfast served was average.  The location was in the heart of the City.  Walking distance to the malls of Orchard Road.  Very near the mrt station of dhoby ghaut, a 5 minute walk. We'll be back at YMCA@Orchard, for sure!","4"
"d310344","YMCA One Orchard","Freezingwater2016","Average","I thought my room looked a bit grubby, the white walls were stained in places. This is a basic kind of hotel. It's within walking distance of the main area. The restaurant was very nice. They seemed to have a lot of visitors from China coming daily in droves by coach. The pool area was lovely, clean and spacious with loungers,","3"
"d310344","YMCA One Orchard","Danny1803","Great location!","This hotel is a good place to stay in. The location is really convenient! Near to the metro station. The rooms is clean and comfortable enough! The room price makes sense. They also have breakfast and it was good tho!","5"
"d310344","YMCA One Orchard","Fernando M","Good location","It is a good place to stay. It's near Dhoby Gaut metro Station and from there you have 3 lines to go to. I've spent there 3 nights. Rooms are correct and breakfast is nice. Only issue I got is that we were 1 night with no towels since they had no more. Apart from that, all good.","4"
"d310344","YMCA One Orchard","The L","Excellent Value in the Heart of Singapore","I always stay at the YMCA at 1 Orchard Street in Singapore. It is value priced, comfortable and very accessable to public transport. The staff is excellent and very service centered. You can't beat the ""Y"" for value and excellent service!","4"
"d310344","YMCA One Orchard","RHT","CLEAN HOTEL WITH GOOD LOCATION 3 MINUTES TO DHOBY GHAUT","Clean room but small in the newly renovated floor. Breakfast is just basic but good enough for the day. Dhoby Ghaut mrt 3 minutes walk. No in room safety boxes and check in at 2pm while most hotels are at 12pm.Rooms used a normal key  & only one set given since you are expected to deposit at the reception as you leave each day.But when you returned just mentioned your room no and the reception will just hand your room key after a simple verification of asking your name.Sometimes they just hand your key without any verification.Probably the reception recognized your face but safety issues is  to be noted here.Apparently anyone can come in your room if they know your room number and name.","3"
"d310344","YMCA One Orchard","Luz A","Ymca","Good location at the city center. Breakfast is superv with lots of variety to choose. Very near to mrt just accross d street as well as the bus stop. Rooms are small but enought for three person with clean sheet and towels everday. Swimming pool has good view of marina hotel.  The staff are friendly and accomodating.Its nice to go back to this hotel .","4"
"d310344","YMCA One Orchard","Helen C","Good budget accommodation","This was about the only place i could find that accommodated 3 standard single beds in one room that was a very reasonable rate to suit the budget of my group. I travelled with my sister and our 75 yr old mother. The rooms are nothing fancy and could do with updating  but that is as bad as it gets. Just be aware that tea/coffee/milk are not supplied but bottled water is. There is a kettle and cups & glasses.  The breakfast provided in the restaurant  while not expansive with choice was more than enough and a good start to the day.   The staff are very friendly, helpful and polite.  There is a lovely large  pool on the rooftop which was most appreciated at the end of our days. The location is great with a short 5 min walk to the MRT, the main Orchard Road shopping district is・","3"
"d310344","YMCA One Orchard","Helen P","Great location. Clean and friendly","We stayed in a triple room for four nights. Lovely clean rooms with ensuite. Wifi access. Friendly reception staff. Would definitely stay again. Breakfast was good. Plenty of choice each day if a little busy at times. Lovely pool with good view over the area, busy when swimming lessons were on.","5"
"d310344","YMCA One Orchard","Jay726","Avoid the Fourth Floor","Stayed here on different floors a few times  over a period of years.  Room  rates have skyrocketed .....quality of place is as  presented more of a hostel than hotel. The pool & location are the reasons to stay.....I was given an early check -in... on the fourth floor  ..dirty, stained carpets in hallway & in room....The pillows stunk like mildew & body odor...the worst room  I've stayed in for years for over $110 USD.","2"
"d310344","YMCA One Orchard","GhenTravelbug","In the Middle of Everything Orchard","Stayed at the YMCA again and couldn't have done better with the price, location and convenience.  Free breakfast buffet was very good with a variety of choices.  One can walk to the nearest MTR (Dhoby Ghaut) to go everywhere, the front desk staff can call a taxi for an additional charge of S$2.30 payable to the driver, there's vendos to buy snacks/drinks and the bus stop is right in front.  Missed the McDonald that was on the first floor, though.  Overall, we had a pleasant stay at the YMCA and will stay again.","4"
"d310344","YMCA One Orchard","Natalyatherik","Near MRT Station","We stayed 3 nights in May, felt so cozy, free wifi, clean place, nice staff specially in the receptionist desk, good location due only 3 minutes walking to MRT station. If we visit Singapore next time, this place will be my in my 1st list. I think this could be good place for family.","5"
"d310344","YMCA One Orchard","Vanessa W","Ok place to stay in Singapore","Easy check in, hotel rooms were cleaned daily with complementary bottled water in our rooms. Location is convenient for MRT access (2 stations within few minute walk). Overall rather average, rooms appeared smaller than in the pictures (although this seems to be Singaporean style), but good deal compared to other Singapore hotel prices. Staff was friendly, helped me organize cab ride to the airport. Breakfast was very average, rather heavy on warm food (eggs etc) than bread and jams or cereal. There is only a single key to each room, which makes it difficult to room with someone if you get back to the YMCA independently (especially later at night). Fine stay overall, nothing fancy though.","3"
"d310344","YMCA One Orchard","Jimbobka","Very Nice and Convenient - Don't Be Put off by Brand!","For a fantastic location, nice accommodations, and affordable price (by Singaporean standards), you can't go wrong. The staff is very friendly, the rooms are quite nice, and the location is very convenient. Right at the start of the major road Orchard Street and literally a 3-minute walk to the amazing metro system, you are set to get anywhere easily. The breakfasts are fine - typical continental breakfasts one would expect in the region. For those who are of the Christian faith, this YMCA refreshingly seems to have retained the faith of the founders of the organization!","5"
"d310344","YMCA One Orchard","Bali73","Prime location for few $$$","We stayed for 3 nights, we are a couple and it was perfect.  Location is less then 2 mins walk to the MRT, it has a rooftop pool, room is cosy but very clean - awesome price and a nice basic breakfast.","5"
"d310344","YMCA One Orchard","AddictedtoLife","Clean amenities, Good location <U+2013> accessibility to MRT, other key locations. Go for it..","For a very reasonable pricing, YMCA is definitely worth the stay. Had been there last week for 3 days. When you are touring a place, your need for a hotel is mostly for your night sleep, bath and breakfast. YMCA does a real good job for us. Folks at reception are very friendly & takes care to explain us and through the procedures. In case you have reached earlier than the check in time, you still can unload your luggage with them. You can even freshen up at the bathrooms provided upstairs( they are clean). We did that and hence did not lose time on our schedule. When we came back after lunch & a small tour, our room was ready & we checked in. Rooms are clean & are serviced every day. Rooms are small and just right for 2 people. You can request for upper floors which is free of・","5"
"d310344","YMCA One Orchard","TJoo","Average","Average location, repeated menu for breakfast buffet (which is not so fresh).  Ordered something for lunch from the restaurant, substandard.  They have forgotten to clean the fridge inside the room, leaving leftover from previous customer and some capsicum for me. When we lodged the complain, the sit on my bed (and my shirt!) while clearing the fridge.  And the receptionist just knock the door and came in our room without approval (like, straight after she knocked? what if we are changing clothes or what. ) Haha. Otherwise the room is clean.","2"
"d310344","YMCA One Orchard","amitabha_s","Location, value for money and simple but adequate service","My first choice for a budget hotel came a cropper as they did not have a triple bed room available on the dates I wanted. That is when I found YMCA through tripadvisor.    Nestled in a quiet, green corner of the famed Orchard Road, this hotel is a dream come true for budget conscious tourists (and many other kinds of travelers as I found out). The staff is friendly, services offered are basic and adequate. Breakfast was good, housekeeping was adequate though the ladies did seem to be in a bit of a hurry to finish their duty even when we were not quite ready to let them in :-) .  The room (a triple) was tiny but did have enough room to navigate around after a double and a single bed and three very large suitcases.. Same for the toilet.  Free wifi was very good speed. Dhobhy Ghaut・","4"
"d310344","YMCA One Orchard","sharonwilkins","convenient hotel  / YMCA","Good location (end of Orchard Road, close to MRT). Excellent facility, friendly staff.   Rooms basic, but very clean and sufficient for a tourist stay.   Price is excellent, when compared with larger, more fancy places in this City.","5"
"d310344","YMCA One Orchard","eyoh","Excellent location, good value, Pleasant stay.","We chose this place because of the cleanliness reviews. The positives are that it is  very good value for the location, breakfast, ambience, comfort. The negatives are that you could get big school groups but just ask for a floor away from them. So keep a watch out for this, and don't blindly expect a Hotel service. It is run by volunteers so respect their limitations, and if you are nice, you will be treated with good care. There is an outdoor area if you tire of all the aircondition in Singapore. This is nice. The bathroom is also natural ie. open windows to outside which is also a nice thing to at least hear the birds, and natural environmental noise, including traffic which is not intrusive at all. The beds roll on wheels which some have complained but we found it useful,・","4"
"d310344","YMCA One Orchard","JO B","for singapore a good place ..........","for singapore a good place .......... hotel prices in singapore are very high. ymca orchard one is a reasonable priced alternative in a good location. b/f very simple, but all you need is there except a little cheese.   booked already for new years holiday this yaer.","3"
"d310344","YMCA One Orchard","Chris H","SINGAPORE STOPOVER MUST HAVE","This is not the Ritz or Raffles (though that is only just a short rickshaw ride away) nor is it a flea-ridden joint it has good clean bedrooms (some family sized rooms) with en-suite facilities, TV & tea/coffee/cold drink facilities. It is very expensive to eat out in Singapore but MacDonald's is close by as are hundreds of street vendors selling the most delicious satay  sticks of king prawn, pork beef etc. For a few dollars you will eat like kings & queens all washed down with icy Tiger Beer. We were en-route to Malaysia and took a three day stopover in Singapore. The flight was still the same price but we had to find accommodation in Singapore. Not easy but a Chinese friend recommended the YMCA in Orchard Road a short taxi ride from Changi Airport. He recommended it to us & I・","5"
"d310344","YMCA One Orchard","Amr A","Priceless location and so friendly","So you know that Singapore is very expensive; but in the middle of possibly the best location [a few minutes walk to Dhoby Ghaut MRT and stone throw to Plaza Singapura] is a quaint establishment that serves to value conscious travellers. We have stayed there twice with adjoining rooms and while they were small but clean and functional. Breakfast was a little bit rushed due to crowding but if you keep it simple it is ok. Walking distance to all Orchard street locations, Fort Canning; and small bus journey to Waterfront, Little India and Chinatown. Don't forget the massage chair in the lobby, free umbrella lending, and access to outstanding shopping, YMCA is really the best kept secret in the world. In summary go there for money stay there for the location.","3"
"d310344","YMCA One Orchard","Asserec","Right location and value for money","The place is highly accessible; proximate to shopping malls at Orchard. Our room twin deluxe has a space enough to accommodate for us sleepers and our luggages :) I was expecting several variety of food for the breakfast, unfortunately only a few. And to my surprise they don't serve rice. They just prefer to serve bread and cereals as an alternative to it. I highly commend their staff for they are very accommodating, friendly and helpful :)","3"
"d310344","YMCA One Orchard","tess_m999","Ymca","Place is very accessible. Near MRT station and lots of good places to visit like museum and Malls. Room is just right for 2 persons. The staffs were very helpful to us. Breakfast is just right nothing extraordinary.","4"
"d310344","YMCA One Orchard","Sha G","Perfect location, great value for money","We stayed here for 5 days last November 2015 with my hubby and daughter on our first trip to Singapore. The hotel is just a 5-10 minute walk to the train station. The place is very clean and well-kept. Nothing grand of course considering the very affordable price / night. The room is okay in size as well as the bathroom. Amenities are not that new but the cleanliness very much compensates for it. They consistently provided us fresh toiletries daily without fail. The breakfast area have a homey feel to it. We have fond memories over breakfast since there were also Filipinos vacationing that time. We all enjoyed the buffet served. This hotel offers great value for money. If you're visiting Singapore and plan to see all the sites all day long then go home to a good clean・","5"
