"pid","hotel","name","commenttitle","comment","rating"
"d4727829","The Pod Boutique Capsule Hotel","8estherl","What a fabulous hostel!!!!:)","Give this hostel higher comment. <U+0001F917> Everything is so good, including equipments, staffs. And I meet nice friends in this hotel. I also have a wonderful birthday with staffs, celebrating together.  (Staff name: Ng Shi Qi & Fiona Loh)<U+0001F618>  Their service is so nice. <U+0001F44D>","5"
"d4727829","The Pod Boutique Capsule Hotel","Rachael Y","Great value for money","Very modern, tidy and safe. I booked direct to get the best offer in advanced. Has personal lockers and enough room to store your luggage. Would recommend bringing shower slippers just incase. Thankful all the people in my shared room was nice and quiet. Great experience! Would get full marks if it was 110% clean, I only noticed a tiny bit of dust and dirt in the corners of the rooms and showers. Already booked to go again!","4"
"d4727829","The Pod Boutique Capsule Hotel","dmjewelle","Good for a short stay","It has free wifi, it's in front of a bus stop, and the toilets have hand bidets. That's all I need. The pods and the lockers may be a bit small if you have big luggage, but it's clean and cosy. Just ask for a bottom bunk if you're not good at climbing (like me).","4"
"d4727829","The Pod Boutique Capsule Hotel","Carly S","Pleasant","The pod idea seems great, the pictures look great but the rooms are smaller than you imagine and your nights sleep will depend on the people in your room, as with all hostels. The staff were very accommodating and were more than happy to help when we requested it & the bathrooms were alright. The breakfast was not up to standard, some weird food and lots of people rushing to get their food first.  All in all, does the job and if you need assistance, the staff are very helpful.","4"
"d4727829","The Pod Boutique Capsule Hotel","Leon L","Clean and comfortable","It was a rather impromptu decision to try out this hotel just for the experience and my dad and I managed to get a 15% discount on the website itself! The staff were friendly, the place was clean and the bed was very comfortable. The hotel is also near the Sultan Mosque and Bugis MRT station. However, the breakfast is nothing special, and the aircon temperature cannot be controlled so it gets very cold at night. Even so, it was a great experience!","5"
"d4727829","The Pod Boutique Capsule Hotel","Adina B","Always a pleasant experience","Stayed here whenever I am around for my solo weekend trip. Conveniently located about 10 mins walk to the nearest MRT station, close to many good restaurants and cafes. Staff are really nice. Fiona at reception was very helpful with my check in during my most recent visit.  Breakfast had changed compared to my previous visits yet still provides a variety of selection. Room and bathroom are clean. It will be my first choice again. Request to not be allocated in rooms on the same floor and side with the kitchen.","4"
"d4727829","The Pod Boutique Capsule Hotel","Salsera713","Meh","I was pretty excited to try out a pod hotel. I was overall disappointed with the experience.  I stayed in a single pod. The room truly is tiny, which is fine. There's one hook and a towel rack, which isn't bad for a hostel, but it would have been nice to have more hanging space. I just fit in the bed (I'm 5'7"") - it seems this would be uncomfortable for people much taller.  The breakfast was not very good, even going in with my low expectations. There wasn't a lot of communal space, which I found unfortunate, and people weren't particularly social at breakfast (I realize the hotel can't control this, but I do wonder if they attract a certain type of traveller).  The main positive point was the bathrooms, which were clean and equipped with soap and shampoo. They also give you a°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","Ardhi_Syaifuddin","An enjoyable capsule hotel experience.","It was a nice stay in a nice capsule hotel for me. I booked a single pod on level 3. The bed and the room are comfortable enough, but I got the higher bunk which I think is too high, therefore I usually placed my chair below the ladder to avoid the risk of falling. The reception was helpful, the shower/ toilets are spacious & clean, no waiting because I like to shower in 'unusual' times, the choice of breakfast was really wide, there's a microwave and fridge you can use. The location is great, between two MRT stations (Bugis & Nicoll-Highway), and close to Sultan Mosque if you're a Muslim and need to pray in a mosque. Overall it was an enjoyable stay.","5"
"d4727829","The Pod Boutique Capsule Hotel","AG0009","Nice!","Stayed for 3 nights in a private Queen bed room in July. Room was clean, for bathroom there is always waiting. Staff were friendly and breakfast was ok. Location is very central near to everything. Will return again. Thank you","4"
"d4727829","The Pod Boutique Capsule Hotel","Zoya P","Loved the Pod","This was the first time I was checking into a hostel. I was a bit apprehensive to begin with but then once I go to the Pod, the staff and the ambience calmed my nerves. It's a lovely cozy place with great staff. Look out for Siti, Ika, Shi Qi, Sharul and Kishen, these guys are absolutely fantastic, really helpful and put you at ease.  The other reasons I love the Pod is because of its location. From shopping to chilled out pubs to public transportation. Everything is literally only a few steps away.  It's either a quick train, bus or a taxi ride to Sentosa, Chinatown, Bugis junction, orchard street and the airport. Talk about convenience! The breakfast isn't a lavish spread. It is in fact a simple basic meal with breads, eggs, cereal, coffee, fruits and a few cakes. The beds are°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Dean A","Very good hostel of you want some quiet time","The hostel is super clean and tidy - according to the highest standards.   The location is not bad - there is a bus that is right underneath the hostel and a metro station about 10 min away and you almost always have to change train which is slightly annoying but the bus is great.   The private capsules are very small and the ladder hurts your feet when climbing up. The bed is very comfy.   The staff is super nice and helpful.","4"
"d4727829","The Pod Boutique Capsule Hotel","Clemmy C","Nice hostel","Pods are clean. The hostel is in a good location and easy access to the airport. Taxis are very cheap in the area. Breakfast had a variation and the last lot of food gets put out at 9. Staff are friendly but don't really give you any information upon checkin. Toilets are clean and you have privacy. The only downsides for me was the fact you can't wear shoes in the bathrooms or bedrooms which isn't pleasant when not everyone adheres to this. And also the airconditioning had broken so our room was roasting which affected sleep.","4"
"d4727829","The Pod Boutique Capsule Hotel","roberon99","Amazing hostel","After traveling for three months through Asia this place was my last hostel and well I loved it. The place is sleek, elegant and the staff is super helpful. The location is ideal and everyone who visits loves it!","5"
"d4727829","The Pod Boutique Capsule Hotel","ishadil","Everything was great!","Pros: We stayed here for one week during a family trip of 10 people. We had 5 queen pods. The beds were comfortable and air conditioning was good. They don't allow shoes in PODs area (have lockers to put them before enter pod) so you better bring pair of slippers. The bathrooms were clean and well serviced. Didn't have to wait much for bathrooms. They have iron, hair dryer and free laundry service with detergents also provided. Breakfast is awesome, there were toast, some pastries, cereal, coffee and even some desserts which will definitely help to save some bucks. Two water bottles provided at check in and you can refill the bottles from lobby. Overall The POD is well worth the money. Great and helpful staff too!! Cons: They switch off passage lights at 11.30 pm and switch back°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","mistral579","Sleek design theme + guests might want to bring bedroom slippers","Stayed in a lower bunk Side-Entry Pod in the Females Only room (Room 4) on the 3rd floor, which is also where the lobby, front desk, communal space, 6 individual bathrooms and 1 WC are located.   This Females Only room had 6 Side-Entry Pods in it. Pods were cozy, clean, comfortable and private. Quality of the bedding was good too. The pods look really sleek in real life, the warm wood surfaces and soft lighting give off a nice vibe. Sadly the quietness of the room was ruined by the presence of two noisy Korean girls.   I travelled to and from The Pod by using the Nicoll Highway MRT station, so I can't comment on The Pod's proximity to Bugis MRT station. I felt that the route between The Pod and Nicoll Highway MRT was quite straightforward since it only involved crossing the°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Gemma L","Good location","The hostel is really well located and surrounded by lots of good cafes / food places for dinner. I wasn't personally that convinced by the hostel itself- it's nicely done out inside, well-organised and very clean. For me, there were a couple of downsides - the pods were really noisy. We were in a deluxe queen pod; you're warned on the website that you can hear sound from other pods, but there's absolutely no privacy whatsoever. - even whispers carry. Breakfast was ok - various choices (but no fruit). But, once items run out, they don't get refiled, so by 8.30am one morning, most options other than toast and cereal had gone. So, a mixed experience for us.","3"
"d4727829","The Pod Boutique Capsule Hotel","en2qm","Very Good service and environment","I love this place so much, it is very near to Bugis (walking distance). This place is surrounded by a lot of cafe and pub also there is bus stop in front of the pod hotel. I did vlog the place, do check out my youtube channel: (EN CHANNEL)  #6 SINGAPORE SEPT 2017 PART 1 THE POD CAPSULE HOTEL  Thanks Enjoy","5"
"d4727829","The Pod Boutique Capsule Hotel","michael755","Cheap place so stay in S'Pore, but very noisy like a college dorm.......","We stayed at the POD in September for three days, it was a rather mixed experience. On the positive side, the accommodations are inexpensive (I would not call it a boutique hotel, just cheap), reasonably clean, good mattress, sheets, etc.. The breakfast is basic continental (no fruit) but enough to start you for the day. Showers are convenient. On the other hand, the place is very noisy. The private rooms are hardly private at all. Since there is no air-con in the rooms, there is a 2 metre gap at the room-hallway to allow for air circulation, covered by a wire mesh. This means that every time some coughs, sneezes, or passes gas it resonates through the other rooms like a bullhorn. All night there are slamming doors, people yakking on their phones, playing games, etc.. The sleep°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","Bakhtiar A","capsule hotel","I was very curious when booked this hotel, it was very nice, A large room with many bedroom,Is nice when you have a room mate that quite enough, byt when the aattractive, you have to be patient. There's a 24 hours coffee machine also the microwave and freezer to keep the food. Breakfast is vary, some times the give a traditional malay snack, hope will be back some day","4"
"d4727829","The Pod Boutique Capsule Hotel","JAYANTKUMAR A","Best hotel","We visited the pod hotel and stayed 4 days its a fantastic location near by bugis  mrt station just a walking distance  We are very thankful to staff. We enjoyed delicious breakfast every day we like very much the cleanness of the room.","5"
"d4727829","The Pod Boutique Capsule Hotel","Aaron M","Great Pod Hotel","Don't waste your time with the other hotels. If you want a good experience for cheaper, give this pod hotel a try. It's a little pricey, but the quality of the accommodation is not disappointing.   Definitely must give it a try. The staff are friendly and also very helpful to assist in anything you need!","5"
"d4727829","The Pod Boutique Capsule Hotel","nahern27","Fantastic stay at an incredible price","Stayed at the pod Hotel for three night while in Singapore and couldn't have asked for any more. The hotel is centrally located, just five minutes walk away from a shopping centre and an MRT station. The staff are very friendly and helpful making your stay in Singapore as comfortable a possible. The hotel also gives you a lot of freebies as part of your stay including free bottles of water, toiletries and laundry service. For a great stay in Singapore at a fraction of the price of other hotels I would definitely recommend the pod capsule hotel.","5"
"d4727829","The Pod Boutique Capsule Hotel","Chelsie W","You're paying for the novelty","My boyfriend and I stayed in Singapore on our way back to Hong Kong from a month long trip in Bali. We decided to stay here for one night as it was one of the cheapest we could find in the area at short notice. I had heard good things from staying in a Pod style hotel and was looking forward to the experience.   When we arrived at the hotel, at 12:30pm, we were told that check in wasn't until 3pm even though check out is 11am... I mean, I don't know much about the hotel industry, but surely four hours is a stupid amount of time to clean up just one bed? The check in/check out times are just ridiculous.  The hotel doesn't look like much on the outside, a little small and discreet. When you get inside, it's not really much better. Everywhere is painted grey and black, I suppose to°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","worldtravelling2017","Good location","I stayed 3 nights there. The staff worked well and some are kind. You can get free coffee, juice and water. In the kitchen, you cannot cook. You can find only micro-wave there. The terrace was good to waste time. I really liked it. It is located near China town station.","4"
"d4727829","The Pod Boutique Capsule Hotel","fvictoriacycvcf","Fun experience","Fun experience staying at The Pod during my trip last month. Breakfast is included. Free water bottle given so you can refill it at the water dispenser Room not sound proof, can hear people opening the door and talking. Thank you to the friendly staff Si Qi (not sure if this is the right spelling) She called and checked my airport shuttle and helped me with my luggage down to the bus stop.  Will come back to stay once im back in SG","4"
"d4727829","The Pod Boutique Capsule Hotel","Thao Ta","Cant expect more","I spent 3 days and 2 nights here for my Singapore trip. The front door is small and looks a bit doggy but the inside is amazing.  I got a bunk bed which is not like a normal bunk bed in hostel in UK. I really get a private small bunk bed where there is light,  curtain, hanger for clothes, sockets and of course the bedding.  The hostel is clean. You are given a secured locker which is very spacious. I could fit my big suitcase + my carry on suitcase + my back bag.  There are many showering room and toilets. They are all very clean. The rent include breakfast which is good quality. Location: it is quite near to ths metro and quite central.","5"
"d4727829","The Pod Boutique Capsule Hotel","suttalert","Hostel with breakfast.","Hostel located 5 minutes walk from circle line mrt (nicoll highway)  or 10 minutes walk from bugis mrt . If you want to go by  bus drop at opp park royal then walk 2 minutes. Hostel served breakfast for free . You can buy sim card 15 dollar at the hostel , drinking water free all day but coffee only for breakfast. Room are very noisy  because door open all night but bed is comfy , a lot of toilet and quite clean.  Hostel near Arab street, haji lane  easy to fine restaurant.","4"
"d4727829","The Pod Boutique Capsule Hotel","Richard_Sembiring","Clean","First time trying a pod concept hotel in Singapore, and everything turns great.  - clean room - efficient service - noisy? No! - no privacy? No! - easy to walk to haji lane, arab st. , and bugis.  Very simple breakfast but good enough. Bread, toast, milk, coffee, cereals, fresh fruits. What else do you need?","5"
"d4727829","The Pod Boutique Capsule Hotel","TShahrizam","A Great Stay","First of all, let me begin and say this is the perfect hotel for group of friends or backpackers. Even though it was made to cater to solo or light travellers or backpackers, it has all the facilities and amenities of a normal hotel.  location wise, it is quite near to the MRT Bugis Station. Around 480 meters.   Food: Halal food is easy as behind the hotel is the famous Singapore Sultan Mosque. As you walked further down, there were lots of halal restaurants.  For Malaysian: The hotel is also close to Bugis Bus Terminal where you can take bus to Johor (Malaysia).  Hotel wise: Clean, cozy and the breakfast was good. Wifi connection is really fast.  Shared toliet but you never have to queue because there are ample toilets for each floor.   Overall: Will consider of staying in this°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Mohit","Great Budget Hotel!","The Pod has taken the dormitory concept to the next level. The attention to details for making the stay comfortable is simply great.  The cabinet/capsule gives a sense of private space in a very unique way. The bed is comfortable. The rooms, lobby area, toilets are very well maintained.  The location is great- near to major attractions and very well connected with bus and train.  Breakfast is complimentary though spread is limited. The hotel staff is real strict with the breakfast timings.","5"
"d4727829","The Pod Boutique Capsule Hotel","Angelo G","Modern and well maintained","Capsules are equipped with light, charger and a small fold out table.  The partitions are not sound proof and one can easily hear the people in the other capsules.  Breakfast is decent and the bathroom facilities are clean, neat and tidy.  Walking distance from Suntec City Mall.","4"
"d4727829","The Pod Boutique Capsule Hotel","Laila Wudirahmani","Love The Concept","I love the concept how they give you privacy even you stay in the dormitory room. The rooms and bathroom are clean, many choices for breakfast, and there's a bus stop in front of the hostel so it's easier to use public transportation.","5"
"d4727829","The Pod Boutique Capsule Hotel","Momomo","New and modern hostel that serve its purpose","I stayed here for only 1 night. I had to make a stop at Singapore during my trip and it unfortunately fell on Aug 8, which is a day before their holiday. Booking for hotels last minute was hard and prices were up so I had to settle for a capsule hotel such as this. I wanted to stay at Bugis area to maximize my 1 day, and this seems to be the best option at that time. The Pod is right next to Haji Lane.  I opted for a Single Suite on the 5th floor. I purposefully chose this over a pod because I'm a very light sleeper and can't handle sound very well. So far during my stay, I only heard 2 doors open and close and some light snoring from a room in my area. The doors are quite heavy and would make a loud sound whenever it closes so if you're not a sound sleeper and there are lots of°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","Roaming R","Basically a hostel w a darker color scheme","After reading reviews, I thought the place would be nicer than it was. It's basically a hostel with the usual hostel type guests and hostel type staff- that well, couldn't be bothered. It is also very loud. I booked the pod suite which was tiny and the walls are so thin I can hear the people breathing in either side of me. My sheets had a gross stain on them- white and wet- I don't even want to think about what kind of bodily fluids it was. Breakfast is a cheap carb joke. The common area is just tables and chairs for breakfast, there is no comfy sitting area w sofa or anything. Location is pretty good and close to public transportation. Overall, if you are in a budget stay in a cheaper regular hostel-there is one literally a few doors down or if you are not on a budget, pay a°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","ReviewBarracuda","Do Not Expect to Sleep Well Here - SO LOUD!","We have been travelling the world for the last 12 months and never needed earplugs until we reached this hostel! It is SO noisy!  We booked a double private room for 5 nights, the rooms are small but as advertised and kind of fun. However there is zero sound insulation between the walls and there is even a large open grill above your door for airflow. You can hear when the people next to you whisper, although most people do not bother keeping quiet and will talk and bang about all night. Also, all the door and locks are very heavy and make loud noise anytime anyone enters or exits the area. Also, one night someone decided to do some construction at 2am and we were woken by relentless hammering for an hour. This might sound petty, but it is really tough when you cannot sleep for°¶","2"
"d4727829","The Pod Boutique Capsule Hotel","Maxo87","What a delusion","After checking the previous comments in here, I was expecting more. I have paid quite a lot for my single room, but the bed was in between walls and too short. I couldn't fit my legs extended. Crazy. Plus last night somebody was hammering the wall from upstairs at 4am waking up everybody. I was gonna give ""poor"" as a mark but cleaning is too important and the hostel was clean. Anyway, I wouldn't suggest it.","3"
"d4727829","The Pod Boutique Capsule Hotel","Jasbir R","FANTASTIC","I decided to check this place and i am glad i made the best choice, I stayed here for 4  nights and had a pleasant stay, this place has a very positive vibe and has a great location with  very good connectivity to all the happening places across singapore.  the staff members are very helpful friendly & professional. Ng Shi Qi  one of the staff member was a great  help and curious she took time to explain me about  all the nearby  places  and was very cheerful, knowledgeable  and professional, she deserves a raise for all her great work. The pod rooms and bathrooms were clean. i liked the buffet breakfast too. i had a great time staying at this property, i would love to come back soon and  stay at this place again when i am in singapore","5"
"d4727829","The Pod Boutique Capsule Hotel","Martin ®™","Good location but too expensive","The double ""room"" consists of one bed plus 1qm for your luggage with no window but open to the floor so you hear every word from your neighbors. The bed was comfortable and the bathrooms were clean. Cereals for breakfast were good. Located near the city center, only 5 walking minutes to the MRT station.","3"
"d4727829","The Pod Boutique Capsule Hotel","suiping","Value for money, enjoyed my stay!","Booked a side entry pod and was very happy with my stay there - bed was cosy and comfortable, shared bathroom area was clean. Walking distance to train stations. Luggage storage below the pod was spacious, I only had a cabin bag with me but it would've fit a full size luggage - I requested for a lower bunk so was more convenient. Also, breakfast is included and coffee from the machine is pretty decent.","4"
"d4727829","The Pod Boutique Capsule Hotel","Filip Filipov","Great","Went on an unexpected business trip to Sg and The Pod seemed like my best option. It is a nice budged hostel with comfy beds and clean bathrooms. Nothing too much, nothing too less. Fiona at reception was a gem! If you have any inquiries I recommend you to ask for her. The location is pretty good as well. Apparently they also provide breakfast which is a thing I wasn't aware of. Overall, a place worth its price","4"
"d4727829","The Pod Boutique Capsule Hotel","Joritz Philip C","Forecast Untold","The overall stay in the Pod was amazing. It was a nice place and comfortable place to rest. Also i want to specifically mention the staffs who gave full accommodation to us. Mr. Fir , who is very nice and his smile makes you feel at home in their hotel. Siti and angel, also helped us whenever you need something they will help you in the best way they could. And ofcourse, Mr. Edison Tanada and Yi xiang, who hosted us in our reservation and price negotiation. Thank you so much the Pod for being part of our wonderful experience in Singapore. With Love from the Anima Christi Chorale of the Philippines <U+0001F63B><U+0001F618><U+2764>","5"
"d4727829","The Pod Boutique Capsule Hotel","Claudina W","Fun","I stopped over for a night and decided to stay here - out of a wimp. I usually stay in hotel rooms but I couldn't resist finding out more about Pods.  I opted for the Single Pod Side Entry in the Female Dormitory. They gave free eye masks and ear plugs (which you can claim during check-in) - I thought that was a nice touch.  I had almost everything I needed in that Pod. And privacy. I had the top bunk so it was a little inconvenient when I wanted to search for something in my luggage. This was because I had to climb down the stairs, bend over and reach for my luggage under the bottom bunk.  Otherwise, everything else was fabulous. The security when entering the dorms, the key they provided you for the luggage-storing cupboard under the bunk bed, plugs and lights by my bedside.°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","albertine25","Couple of things I did not like...","LOCATION is stone-throw away from kampong glam... BUT if you have NO problem walking about 10-13 mins from nearest metro station (BUGIS), then you can stay in this hostel.  TOILET is clean... BUT everybody can have an access to it even if you are staying in single dorm so you have to wait for your turn or queue outside the toilet and shower room. I suggest assign at least 1 toilet/shower room for those who are staying in private rooms.  Clean and affordable hostel. The buffet breakfast is simple enough to fill you till midday/before lunch.  I stayed in 1 dormitory bed. The room has no window and there are 2 lights, both are not bright. I think it would be better to make either of them brighter so you can fix your clothes into luggages, wrap things better, etc.  I left my shirt°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","_dunnetania","Mixed","I honestly don't know how I feel about the pod. Location wise it's great no doubt about that but the rooms themselves were my issue, they were tiny so for 2 people with backpacks we had to shimmy around each other. The bed was up a ladder which to be honest was the biggest inconvenience, it's not the easiest ladder to climb up or down and the drop was about 6ft. Even my boyfriend found it difficult and that's saying something. Overall bed was comfy and the bathroom facilities were clean. Breakfast was so basic, sugary cereal, toast or a dried boiled egg. It wouldn't fill you up for a day exploring. Staff were friendly! If it's only for 1-2 nights stay here just for the location!","3"
"d4727829","The Pod Boutique Capsule Hotel","Aylin38","The Pod","The pod is the best hostel in the City <U+0130>ts near to evey sightseeing.  The personal is very friendly . The best and prettiest is Viona... She is the friendliest.. Singapur is very clean city. You can drive very good wirh Uber if you want....","5"
"d4727829","The Pod Boutique Capsule Hotel","oka87","Backpacker or budget hotel seeker","The location is near the sultan mosque. Great access to City Center, Garden bay the bay, harbour front. It is suitable for eco-business man or backpacker. Suitable for those of you who want to feel at the dorm (sleep on the bunk bed). I think it is not comfortable for tall people and the people who are seeking a privacy.","3"
"d4727829","The Pod Boutique Capsule Hotel","Marian Logan","Best for solo travellers or backpackers","I did a lot of research for this hostel before booking. I'm a breastfeeding mom who needs to pump breastmilk during this travel so I checked if they have a fridge and the ""pod"" bed is very favorable for my privacy. Location is very accessible.  The front desk who assisted me (girl with a long hair) is very accomodating and has good english so she is easy to understand.   Their dining area is outdoor so it is quite hot for a hangout place. Perhaps Westerners would love it but not me. They have a very good fridge, a wash area/kitchen, and a microwave oven. Water, coffee and juice is free flowing the whole day, also a plus for me.  When I checked out, I left my luggages and I have to come back before 6pm, otherwise they have a per hour charge.  I would definitely come back here if°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","Tobias B","In Ordnung","We spend 2 nights in this hostel. It was nice. A lot of options for breakfast. Although the room had no window it was ok and comfortable.  The area is fine; Arab Street is very close. Overall its a bit too expensive","4"
"d4727829","The Pod Boutique Capsule Hotel","Thiago B","Never stay there again","(-) Bathrooms weren't enough for the number of people on each floor. They did a mistake of providing toilets and showers togheter, so if someone goes to pee, other one cannot take shower. That makes the bathrooms be busy any time, with people queuing for a shower. They were also very dirty and we complained to the staff and they just didn't care. We saw other people also complaining and didn't take any action while we were there (4 days). Breakfast time was very short and early (from 7:30 to 9:30), so everybody woke up and run to the breakfast at 9:00am, again queuing for breakfast but the food was not replaced, leaving people without food. (+)Excellent location, near by two subway stations.  They have pods for couples and rooms with good lockers.","2"
"d4727829","The Pod Boutique Capsule Hotel","Oliver W","Worth a visit","Most places are expensive in Singapore to stay including this one but if you are to stay anywhere in he city I'd recommend here the staff are super friendly and the capsules are awesome. The whole place is an experience in itself. Well worth the money and would highly recommend I just wish I had the money to book this for all four nights of my stay.","5"
"d4727829","The Pod Boutique Capsule Hotel","cheesemonkey","Cheap, cheerful and fun!","This was my first experience of a 'capsule' hostel and my first impression was that it was like being back at uni, with shared communal facilities. No complaints at all about the modern, clean hostel or friendly, helpful staff. My only complaint would about those other, mostly younger, residents who act as though they are the only guests. To some extent I think that this is a cultural thing and, tbh, if everyone around me is behaving like this then maybe I'm the one with the problem lah! The location is great for the MRT and nearby bars and restaurants. What's not to like!","4"
"d4727829","The Pod Boutique Capsule Hotel","tienle88dl","Nice hotel","I stayed at this hotel for 3 nights with 3 friends. My friends booked the pod in share rooms and I booked a single suite. Overall feeling is good, nice place to stay.   As we paid on arrival, the check-in process was quite long, but there is a common space with stools and chairs plus free wifi so you can surf internet killing time while waiting. The check-out process on other hand is very simple, you just need to give back the towel, the key and done~   The single pod is quite small. You will need the key to open the door room and then open your single suit. My room has 4 single suits. All the suits are actually connected loft beds separated in little room with a chair, a small table and a door, which mean your bed is on top (or at the bottom) of other suit°Øs bed and you can°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","shinyee_foong86","Budget hotel","Recommended if you're going to have short stay. The room is tiny but couldn't complain much as this is a budget hotel which is near to tourist attractions. A small tips, there is only one plug point in the room and if you have a few gadgets then you will face problem when charging them. Overall, the room is clean, shared bathroom is clean as well, staff are friendly and helpful, location is strategic and they provide basic breakfast!","4"
"d4727829","The Pod Boutique Capsule Hotel","Hallie G","Great concept but poor execution","I'm thoroughly surprised by all the positive reviews. I've been travelling for 7 weeks and stayed at a range of average, mediocre, and some very nice places and I never had an issue with any of them because they were as presented. This place is advertising as a cut above standard hostel and charging above and definitely misses the mark. The concept of additional privacy and pods is great but in actuality the shade next to the bed is see through from both sides (doesn't block light when you're in it and you can see through to people in them). The lockers are creeky and slam, quite noisy in a dorm and the additional wood walls around the bed just create extra noise from things hitting against them. The bathrooms are claustrophobicly tiny and all include combined toilet and shower°¶","2"
"d4727829","The Pod Boutique Capsule Hotel","Indah S","Great hostel","This place is so efficient. The pods are quite comfortable although if you a bit claustrophobic please choose the side entry pod not the front entry pod. The breakfast are good with a good expresso machine. Downsides: bit far from MRT but right in front of the hostel there is a bus stop. Suggestions: please vary day to day breakfast (although it is good but eating the same thing everyday is boring)","4"
"d4727829","The Pod Boutique Capsule Hotel","AlexandraBrown17","No complaints!","We stayed at the Pod for two nights, great location, and great value for money! As two young travellers we were expecting budget accommodation, and this exceeded our expectations. Would recommend to any one who is travelling and wants a nice, clean, friendly place to stay in central Singapore for a very cheap price!","5"
"d4727829","The Pod Boutique Capsule Hotel","Eppie D","Overall excellent rating","Satisfied my capsule hotel experience. I like the fact that there are blinds on every pod that added privacy. Clean, nice rooms, modern interior, convenient location, excellent amenities; and friendly and helpful staff.","5"
"d4727829","The Pod Boutique Capsule Hotel","Orsolya E","Great but noisy","The hotel is in walking distance to Bugis station and around 30 min from Marina Bay. The hotel is clean, the bed is comfortable, bathroom is great, but the room is very noisy. You can't enclose the light and the chatting of the roommates. The staff is polite but not very competent in basic things ( e.g. Airport shuttle) The breakfast was good, but you had to go in time because the staff didn't fill back the counters.","4"
"d4727829","The Pod Boutique Capsule Hotel","travellers4159","Would have been 5(rating)","I enjoyed my stay @ this hostel with my sister & Mum. The place itself is very convenient, in the heart of Chinatown. Close to restos & MRT's. Unlimited supply of water, juices & coffees. They have 2 double beds which are very comfy, nice size of the bathroom with the sensor lights when u go in. & the place is kept clean @ all times. massive supply of toiletries. The only downside, & i would really give a rating of 5, if there was a lift. it's terrible dragging ur heavy luggages from level 3 to downstairs. I asked why they don't have an elevator, i was told by one of the staff that it's because it's a heritage building. But otherwise, it's a good hostel. Staff friendly & very accommodating when u have queries.","3"
"d4727829","The Pod Boutique Capsule Hotel","Denise Y","Private pods were awfully dusty","Room was tiny:   I stayed in one of the private pods with an upper bunk bed (the person with the lower bunk bed is in another private pod due to the way the partition wall is placed). The room was tiny. There was just the bed, a desk and a chair and there was no way to open my suitcase without having to keep the door open and also putting the chair on top of the desk! I guess it's fine if all you have is a small backpack but anything more than that and you will find it really annoying.   Cleanliness was poor:  Also, the floor is absolutely filthy with layers of dust that looks like it hasn't been hoovered for ages. I complained about this to reception who said they would leave a message for their cleaner, but when i returned to my room that night it was still extremely dusty. I°¶","2"
"d4727829","The Pod Boutique Capsule Hotel","springandwinter","Good stay and experience","If you think this is your normal hostel, you're wrong. Great place for someone who still wants the privacy and ambiance of a hotel at a fraction of the price. Cleanliness was top notch and I was lucky that my roommates were quiet and did not disturb each other. Good clean full bathrooms, although the water heater was down in my floor so I had to go upstairs for a hot shower. Full spread buffet breakfast available with coffee, tea, and water available all day. Down side was there were too many people (Well it is still a hostel), so breakfast was kind of crowded and sometimes I had to wait in line for the bathrooms as well. Also appreciated their huge lockers that fit my luggage and other stuff as well.","4"
"d4727829","The Pod Boutique Capsule Hotel","Merkulon","Ok Location and good value","The POD is 10mins or so walk from the Bugis MRT station which is ok. It's also 30 seconds from Arab street which is lovely.  The beds are comfortable and the pods very clean. Bathrooms  are also good with warm showers.  Breakfast is mini croissants, toast, coffee, boiled eggs, beans and savoury pastries. None of it is particularly awe inspiring but nice that it's included. You can fill your little plate to your hearts content. (The plate is saucer size)  The pods can be a bit noisy as they aren't really enclosed. You just have a pull down blind that gives some privacy but doesn't blot out the noise of people packing and unpacking their bags repeatedly at 6am.  The staff are friendly enough but I wasn't very impressed by their inability to provide me with change for a 5 dollar°¶","3"
"d4727829","The Pod Boutique Capsule Hotel","Kat T","single room privacy & comfort in a shared toilets hostel","This mid-upmarket hostel has traditional hostel beds in a shared room, and it also has segregated hostel beds in their own rooms (which this hostel named as pods).  Pictured is the latter type -- essentially it recreates the size & shape of a 2-deck bunk bed but segregated the beds with walls to form individual rooms (pods) and has enough space for a small table (pictured), a stool, a towel bar, and a cut-out space under the bed to fit a suitcase. More privacy and can keep luggage in own pod behind a locked door. Not the same as a room without window -- above the door into the room (actual wooden door with a hinge and electric keycard lock) is a panel of glass to let in light from the hallway. It doesn't go pitch dark after turning off your room's lights. Showers & toilets (each°¶","4"
